captured_utc,player,market,side,line,odds
2026-06-27T15:37:27+00:00,paige bueckers,pra,Over,29.5,2.0
2026-06-27T15:37:27+00:00,paige bueckers,pra,Under,29.5,1.73
2026-06-27T15:37:27+00:00,nia coffey,reb,Over,5.5,1.67
2026-06-27T15:37:27+00:00,nia coffey,reb,Under,5.5,2.1
2026-06-27T15:37:27+00:00,bridget carleton,pts,Over,12.5,2.0
2026-06-27T15:37:27+00:00,bridget carleton,pts,Under,12.5,1.73
2026-06-27T15:37:27+00:00,bridget carleton,pr,Under,15.5,1.91
2026-06-27T15:37:27+00:00,bridget carleton,reb,Under,3.5,1.73
2026-06-27T15:37:27+00:00,carla leite,pts,Over,14.5,2.0
2026-06-27T15:37:27+00:00,carla leite,pts,Under,14.5,1.73
2026-06-27T15:37:27+00:00,carla leite,pr,Under,16.5,1.91
2026-06-27T15:37:27+00:00,carla leite,pa,Over,19.5,1.83
2026-06-27T15:37:27+00:00,carla leite,pa,Under,19.5,1.83
2026-06-27T15:37:27+00:00,carla leite,ra,Over,7.5,1.73
2026-06-27T15:37:27+00:00,carla leite,ra,Under,7.5,2.0
2026-06-27T15:37:27+00:00,carla leite,ast,Over,5.5,2.1
2026-06-27T15:37:27+00:00,carla leite,ast,Under,5.5,1.67
2026-06-27T15:37:27+00:00,megan gustafson,pts,Over,13.5,1.8
2026-06-27T15:37:27+00:00,megan gustafson,pts,Under,13.5,1.91
2026-06-27T15:37:27+00:00,megan gustafson,pr,Over,18.5,1.8
2026-06-27T15:37:27+00:00,megan gustafson,pr,Under,18.5,1.91
2026-06-27T15:37:27+00:00,megan gustafson,reb,Over,4.5,1.73
2026-06-27T15:37:27+00:00,megan gustafson,reb,Under,4.5,2.0
2026-06-27T15:37:27+00:00,sarah ashlee barker,pts,Over,10.5,1.8
2026-06-27T15:37:27+00:00,sarah ashlee barker,pts,Under,10.5,1.91
2026-06-27T15:37:27+00:00,sarah ashlee barker,pr,Over,15.5,1.91
2026-06-27T15:37:27+00:00,sarah ashlee barker,pr,Under,15.5,1.8
2026-06-27T15:37:27+00:00,sarah ashlee barker,reb,Over,4.5,1.91
2026-06-27T15:37:27+00:00,sarah ashlee barker,reb,Under,4.5,1.8
2026-06-27T15:37:27+00:00,emily engstler,pr,Over,13.5,1.73
2026-06-27T15:37:27+00:00,emily engstler,pr,Under,13.5,2.0
2026-06-27T15:37:27+00:00,emily engstler,reb,Over,5.5,2.0
2026-06-27T15:37:27+00:00,emily engstler,reb,Under,5.5,1.8
2026-06-27T16:19:26+00:00,maria conde,pa,Over,13.5,1.952
2026-06-27T16:19:26+00:00,maria conde,pa,Under,13.5,1.833
2026-06-27T16:19:26+00:00,isabelle harrison,ra,Over,8.5,2.02
2026-06-27T16:19:26+00:00,isabelle harrison,ra,Under,8.5,1.769
2026-06-27T16:19:26+00:00,isabelle harrison,pra,Over,21.5,1.893
2026-06-27T16:19:26+00:00,isabelle harrison,pra,Under,21.5,1.893
2026-06-27T16:19:26+00:00,marina mabrey,pra,Over,31.5,1.893
2026-06-27T16:19:26+00:00,marina mabrey,pra,Under,31.5,1.893
2026-06-27T16:19:26+00:00,valeriane ayayi,pr,Over,17.5,1.73
2026-06-27T16:19:26+00:00,valeriane ayayi,pr,Under,17.5,2.0
2026-06-27T16:19:26+00:00,dearica hamby,pts,Over,15.5,1.9
2026-06-27T16:19:26+00:00,dearica hamby,pts,Under,15.5,1.8
2026-06-27T16:19:26+00:00,dearica hamby,pr,Over,23.5,1.91
2026-06-27T16:19:26+00:00,dearica hamby,pr,Under,23.5,1.8
2026-06-27T16:19:26+00:00,dearica hamby,pa,Over,18.5,2.0
2026-06-27T16:19:26+00:00,dearica hamby,pa,Under,18.5,1.73
2026-06-27T16:19:26+00:00,dearica hamby,pra,Under,26.5,1.6
2026-06-27T16:19:26+00:00,nneka ogwumike,ra,Over,10.5,1.91
2026-06-27T16:19:26+00:00,nneka ogwumike,ra,Under,10.5,1.8
2026-06-27T16:19:26+00:00,aliyah boston,pr,Over,26.5,1.83
2026-06-27T16:19:26+00:00,aliyah boston,pr,Under,26.5,1.83
2026-06-27T16:19:26+00:00,aliyah boston,pa,Over,21.5,2.0
2026-06-27T16:19:26+00:00,aliyah boston,pa,Under,21.5,1.73
2026-06-27T16:19:26+00:00,aliyah boston,pra,Over,30.5,1.8
2026-06-27T16:19:26+00:00,aliyah boston,pra,Under,30.5,1.91
2026-06-27T16:19:26+00:00,lexie hull,pr,Over,12.5,1.73
2026-06-27T16:19:26+00:00,lexie hull,pr,Under,12.5,2.0
2026-06-27T16:19:26+00:00,kelsey mitchell,pr,Over,25.5,1.91
2026-06-27T16:19:26+00:00,kelsey mitchell,pr,Under,25.5,1.8
2026-06-27T16:19:26+00:00,kelsey mitchell,ra,Over,5.5,1.714
2026-06-27T16:19:26+00:00,kelsey mitchell,ra,Under,5.5,2.1
2026-06-27T16:19:26+00:00,kelsey mitchell,pra,Over,29.5,1.83
2026-06-27T16:19:26+00:00,kelsey mitchell,pra,Under,29.5,1.83
2026-06-27T16:19:26+00:00,dominique malonga,pr,Over,25.5,1.769
2026-06-27T16:19:26+00:00,dominique malonga,pr,Over,26.5,1.91
2026-06-27T16:19:26+00:00,dominique malonga,pr,Under,25.5,2.02
2026-06-27T16:19:26+00:00,dominique malonga,pr,Under,26.5,1.8
2026-06-27T16:19:26+00:00,jordin canada,pts,Over,10.5,1.75
2026-06-27T16:19:26+00:00,jordin canada,pts,Under,10.5,1.95
2026-06-27T16:19:26+00:00,jordin canada,pr,Over,14.5,1.952
2026-06-27T16:19:26+00:00,jordin canada,pr,Under,14.5,1.833
2026-06-27T16:19:26+00:00,angel reese,pr,Over,24.5,1.833
2026-06-27T16:19:26+00:00,angel reese,pr,Under,24.5,1.952
2026-06-27T16:19:26+00:00,angel reese,pra,Over,27.5,1.73
2026-06-27T16:19:26+00:00,angel reese,pra,Under,27.5,2.0
2026-06-27T16:19:26+00:00,awa fam thiam,pr,Over,17.5,1.909
2026-06-27T16:19:26+00:00,awa fam thiam,pr,Under,17.5,1.87
2026-06-27T16:19:26+00:00,awa fam thiam,ra,Over,8.5,2.02
2026-06-27T16:19:26+00:00,awa fam thiam,ra,Under,8.5,1.769
2026-06-27T16:19:26+00:00,awa fam thiam,pra,Under,19.5,1.91
2026-06-27T16:19:26+00:00,allisha gray,pr,Over,21.5,1.833
2026-06-27T16:19:26+00:00,allisha gray,pr,Under,21.5,1.952
2026-06-27T16:19:26+00:00,allisha gray,ra,Under,5.5,1.8
2026-06-27T16:19:26+00:00,natisha hiedeman,pra,Over,22.5,2.02
2026-06-27T16:19:26+00:00,natisha hiedeman,pra,Under,22.5,1.769
2026-06-27T16:19:26+00:00,rhyne howard,pr,Over,22.5,1.87
2026-06-27T16:19:26+00:00,rhyne howard,pr,Under,22.5,1.909
2026-06-27T16:19:26+00:00,rhyne howard,pra,Over,25.5,1.87
2026-06-27T16:19:26+00:00,rhyne howard,pra,Under,25.5,1.909
2026-06-27T16:19:26+00:00,flau'jae johnson,pr,Over,16.5,1.909
2026-06-27T16:19:26+00:00,flau'jae johnson,pr,Under,16.5,1.87
2026-06-27T16:19:26+00:00,flau'jae johnson,ra,Over,7.5,1.8
2026-06-27T16:19:26+00:00,flau'jae johnson,ra,Under,7.5,2.0
2026-06-27T16:19:26+00:00,flau'jae johnson,pra,Over,19.5,2.0
2026-06-27T16:19:26+00:00,flau'jae johnson,pra,Under,19.5,1.73
2026-06-27T16:19:26+00:00,kayla mcbride,pr,Over,18.5,2.0
2026-06-27T16:19:26+00:00,kayla mcbride,pr,Under,18.5,1.73
2026-06-27T16:19:26+00:00,courtney williams,pr,Over,20.5,1.73
2026-06-27T16:19:26+00:00,courtney williams,pr,Under,20.5,2.0
2026-06-27T16:19:26+00:00,natasha howard,pr,Over,22.5,1.83
2026-06-27T16:19:26+00:00,natasha howard,pr,Under,22.5,1.83
2026-06-27T16:19:26+00:00,arike ogunbowale,reb,Over,3.5,2.1
2026-06-27T16:19:26+00:00,arike ogunbowale,reb,Under,3.5,1.67
2026-06-27T16:19:26+00:00,arike ogunbowale,ast,Over,3.5,2.5
2026-06-27T16:19:26+00:00,arike ogunbowale,ast,Under,3.5,1.5
2026-06-27T16:19:26+00:00,azzi fudd,pts,Over,14.5,1.87
2026-06-27T16:19:26+00:00,azzi fudd,pts,Under,14.5,1.86
2026-06-27T16:19:26+00:00,jessica shepard,pr,Over,24.5,1.73
2026-06-27T16:19:26+00:00,jessica shepard,pr,Under,24.5,2.0
2026-06-27T16:19:26+00:00,jessica shepard,pa,Over,18.5,1.91
2026-06-27T16:19:26+00:00,jessica shepard,pa,Under,18.5,1.8
2026-06-27T16:19:26+00:00,olivia miles,pts,Over,18.5,1.85
2026-06-27T16:19:26+00:00,olivia miles,pts,Under,18.5,1.85
2026-06-27T16:19:26+00:00,olivia miles,reb,Over,4.5,1.8
2026-06-27T16:19:26+00:00,olivia miles,reb,Under,4.5,1.91
2026-06-27T16:19:26+00:00,olivia miles,ast,Over,5.5,1.91
2026-06-27T16:19:26+00:00,olivia miles,ast,Under,5.5,1.8
2026-06-27T16:19:26+00:00,olivia miles,pra,Over,29.5,1.91
2026-06-27T16:19:26+00:00,olivia miles,pra,Under,29.5,1.8
2026-06-27T16:19:26+00:00,paige bueckers,pr,Over,22.5,1.73
2026-06-27T16:19:26+00:00,paige bueckers,pr,Under,22.5,2.0
2026-06-27T16:19:26+00:00,paige bueckers,ra,Over,9.5,1.73
2026-06-27T16:19:26+00:00,paige bueckers,ra,Under,9.5,2.0
2026-06-27T16:19:26+00:00,nia coffey,pr,Over,14.5,1.83
2026-06-27T16:19:26+00:00,nia coffey,pr,Under,14.5,1.83
2026-06-27T16:19:26+00:00,sonia citron,pts,Over,18.5,2.0
2026-06-27T16:19:26+00:00,sonia citron,pts,Under,18.5,1.73
2026-06-27T16:19:26+00:00,sonia citron,pr,Over,21.5,1.8
2026-06-27T16:19:26+00:00,sonia citron,pr,Under,21.5,1.91
2026-06-27T16:19:26+00:00,sonia citron,pa,Over,21.5,1.83
2026-06-27T16:19:26+00:00,sonia citron,pa,Under,21.5,1.83
2026-06-27T16:19:26+00:00,sonia citron,ra,Over,6.5,1.67
2026-06-27T16:19:26+00:00,sonia citron,ra,Under,6.5,2.1
2026-06-27T16:19:26+00:00,sonia citron,reb,Over,3.5,2.0
2026-06-27T16:19:26+00:00,sonia citron,reb,Under,3.5,1.73
2026-06-27T16:19:26+00:00,sonia citron,ast,Over,3.5,2.1
2026-06-27T16:19:26+00:00,sonia citron,ast,Under,3.5,1.67
2026-06-27T16:19:26+00:00,sonia citron,pra,Over,25.5,2.0
2026-06-27T16:19:26+00:00,sonia citron,pra,Under,25.5,1.73
2026-06-27T16:19:26+00:00,shakira austin,pts,Over,13.5,1.91
2026-06-27T16:19:26+00:00,shakira austin,pts,Under,13.5,1.8
2026-06-27T16:19:26+00:00,shakira austin,pr,Over,21.5,1.83
2026-06-27T16:19:26+00:00,shakira austin,pr,Under,21.5,1.83
2026-06-27T16:19:26+00:00,shakira austin,reb,Over,8.5,2.2
2026-06-27T16:19:26+00:00,shakira austin,reb,Under,8.5,1.62
2026-06-27T16:19:26+00:00,carla leite,pa,Over,19.5,1.8
2026-06-27T16:19:26+00:00,carla leite,pa,Under,19.5,1.91
2026-06-27T16:19:26+00:00,megan gustafson,pts,Over,13.5,1.73
2026-06-27T16:19:26+00:00,megan gustafson,pts,Under,13.5,2.0
2026-06-27T16:19:26+00:00,megan gustafson,pr,Over,18.5,1.83
2026-06-27T16:19:26+00:00,megan gustafson,pr,Under,18.5,1.83
2026-06-27T16:19:26+00:00,kiki iriafen,pts,Over,15.5,2.0
2026-06-27T16:19:26+00:00,kiki iriafen,pts,Under,15.5,1.73
2026-06-27T16:19:26+00:00,kiki iriafen,reb,Over,8.5,1.8
2026-06-27T16:19:26+00:00,kiki iriafen,reb,Under,8.5,1.91
2026-06-27T16:19:26+00:00,emily engstler,reb,Over,5.5,1.91
2026-06-27T16:19:26+00:00,aja wilson,pr,Over,35.5,1.91
2026-06-27T16:19:26+00:00,aja wilson,pr,Under,35.5,1.8
2026-06-27T16:19:26+00:00,aja wilson,ra,Over,12.5,1.83
2026-06-27T16:19:26+00:00,aja wilson,ra,Under,12.5,1.83
2026-06-27T16:19:26+00:00,aja wilson,reb,Over,9.5,1.91
2026-06-27T16:19:26+00:00,aja wilson,reb,Under,9.5,1.8
2026-06-27T16:19:26+00:00,aja wilson,ast,Over,3.5,2.25
2026-06-27T16:19:26+00:00,aja wilson,ast,Under,3.5,1.57
2026-06-27T16:19:26+00:00,breanna stewart,pts,Over,17.5,1.73
2026-06-27T16:19:26+00:00,breanna stewart,pts,Under,17.5,2.0
2026-06-27T16:19:26+00:00,breanna stewart,pr,Over,26.5,1.83
2026-06-27T16:19:26+00:00,breanna stewart,pr,Under,26.5,1.83
2026-06-27T16:19:26+00:00,breanna stewart,pa,Over,20.5,1.73
2026-06-27T16:19:26+00:00,breanna stewart,pa,Under,20.5,2.0
2026-06-27T16:19:26+00:00,breanna stewart,ra,Over,11.5,1.91
2026-06-27T16:19:26+00:00,breanna stewart,ra,Under,11.5,1.8
2026-06-27T16:19:26+00:00,breanna stewart,reb,Over,8.5,2.0
2026-06-27T16:19:26+00:00,breanna stewart,reb,Under,8.5,1.73
2026-06-27T16:19:26+00:00,breanna stewart,ast,Over,2.5,1.62
2026-06-27T16:19:26+00:00,breanna stewart,ast,Under,2.5,2.2
2026-06-27T16:19:26+00:00,jonquel jones,pts,Over,13.5,1.91
2026-06-27T16:19:26+00:00,jonquel jones,pts,Under,13.5,1.8
2026-06-27T16:19:26+00:00,jonquel jones,reb,Under,8.5,1.73
2026-06-27T16:19:26+00:00,sabrina ionescu,pts,Over,16.5,1.83
2026-06-27T16:19:26+00:00,sabrina ionescu,pts,Under,16.5,1.83
2026-06-27T16:19:26+00:00,sabrina ionescu,pr,Over,20.5,1.73
2026-06-27T16:19:26+00:00,sabrina ionescu,pr,Under,20.5,2.0
2026-06-27T16:19:26+00:00,sabrina ionescu,pa,Over,21.5,1.73
2026-06-27T16:19:26+00:00,sabrina ionescu,pa,Under,21.5,2.0
2026-06-27T16:19:26+00:00,sabrina ionescu,ra,Over,9.5,1.8
2026-06-27T16:19:26+00:00,sabrina ionescu,ra,Under,9.5,1.91
2026-06-27T16:19:26+00:00,sabrina ionescu,reb,Over,4.5,2.1
2026-06-27T16:19:26+00:00,sabrina ionescu,reb,Under,4.5,1.67
2026-06-27T16:19:26+00:00,sabrina ionescu,ast,Over,5.5,2.1
2026-06-27T16:19:26+00:00,sabrina ionescu,ast,Under,5.5,1.67
2026-06-27T16:19:26+00:00,sabrina ionescu,pra,Over,26.5,1.91
2026-06-27T16:19:26+00:00,sabrina ionescu,pra,Under,26.5,1.8
2026-06-27T16:19:26+00:00,leonie fiebich,pts,Over,10.5,2.1
2026-06-27T16:19:26+00:00,leonie fiebich,pts,Under,10.5,1.67
2026-06-27T16:19:26+00:00,leonie fiebich,pr,Over,13.5,1.8
2026-06-27T16:19:26+00:00,leonie fiebich,pr,Under,13.5,1.91
2026-06-27T16:19:26+00:00,leonie fiebich,reb,Over,3.5,1.91
2026-06-27T16:19:26+00:00,leonie fiebich,reb,Under,3.5,1.8
2026-06-27T16:44:21+00:00,julie allemand,pa,Over,13.5,2.1
2026-06-27T16:44:21+00:00,julie allemand,pa,Under,13.5,1.67
2026-06-27T16:44:21+00:00,isabelle harrison,pr,Over,19.5,2.0
2026-06-27T16:44:21+00:00,isabelle harrison,pr,Under,19.5,1.73
2026-06-27T16:44:21+00:00,marina mabrey,pr,Over,26.5,1.83
2026-06-27T16:44:21+00:00,marina mabrey,pr,Under,26.5,1.83
2026-06-27T16:44:21+00:00,valeriane ayayi,pr,Over,18.5,2.0
2026-06-27T16:44:21+00:00,valeriane ayayi,pr,Under,18.5,1.73
2026-06-27T16:44:21+00:00,dearica hamby,pr,Over,23.5,2.0
2026-06-27T16:44:21+00:00,dearica hamby,pr,Under,23.5,1.73
2026-06-27T16:44:21+00:00,dearica hamby,pra,Over,26.5,2.0
2026-06-27T16:44:21+00:00,nneka ogwumike,ra,Over,10.5,2.0
2026-06-27T16:44:21+00:00,aliyah boston,pa,Over,21.5,1.91
2026-06-27T16:44:21+00:00,aliyah boston,pa,Under,21.5,1.8
2026-06-27T16:44:21+00:00,aliyah boston,pra,Over,30.5,1.73
2026-06-27T16:44:21+00:00,aliyah boston,pra,Under,30.5,2.0
2026-06-27T16:44:21+00:00,lexie hull,pr,Over,12.5,1.83
2026-06-27T16:44:21+00:00,lexie hull,pr,Under,12.5,1.83
2026-06-27T16:44:21+00:00,kelsey mitchell,pra,Over,29.5,1.8
2026-06-27T16:44:21+00:00,kelsey mitchell,pra,Under,29.5,1.91
2026-06-27T16:44:21+00:00,kayla mcbride,reb,Over,3.5,2.1
2026-06-27T16:44:21+00:00,kayla mcbride,reb,Under,3.5,1.67
2026-06-27T16:44:21+00:00,natasha howard,pr,Over,23.5,2.0
2026-06-27T16:44:21+00:00,natasha howard,pr,Under,23.5,1.73
2026-06-27T16:44:21+00:00,natasha howard,pa,Over,19.5,2.0
2026-06-27T16:44:21+00:00,natasha howard,pa,Under,19.5,1.73
2026-06-27T16:44:21+00:00,natasha howard,pra,Over,26.5,1.91
2026-06-27T16:44:21+00:00,natasha howard,pra,Under,26.5,1.8
2026-06-27T16:44:21+00:00,arike ogunbowale,reb,Over,3.5,2.2
2026-06-27T16:44:21+00:00,arike ogunbowale,reb,Under,3.5,1.62
2026-06-27T16:44:21+00:00,arike ogunbowale,ast,Over,3.5,2.38
2026-06-27T16:44:21+00:00,arike ogunbowale,ast,Under,3.5,1.53
2026-06-27T16:44:21+00:00,jessica shepard,pa,Over,18.5,1.8
2026-06-27T16:44:21+00:00,jessica shepard,pa,Under,18.5,1.91
2026-06-27T16:44:21+00:00,jessica shepard,pra,Over,30.5,1.83
2026-06-27T16:44:21+00:00,jessica shepard,pra,Under,30.5,1.83
2026-06-27T16:44:21+00:00,olivia miles,pa,Over,24.5,1.8
2026-06-27T16:44:21+00:00,olivia miles,pa,Under,24.5,1.91
2026-06-27T16:44:21+00:00,olivia miles,reb,Over,4.5,1.83
2026-06-27T16:44:21+00:00,olivia miles,reb,Under,4.5,1.83
2026-06-27T16:44:21+00:00,olivia miles,ast,Over,5.5,1.83
2026-06-27T16:44:21+00:00,olivia miles,ast,Under,5.5,1.83
2026-06-27T16:44:21+00:00,paige bueckers,pa,Over,25.5,1.91
2026-06-27T16:44:21+00:00,paige bueckers,pa,Under,25.5,1.8
2026-06-27T16:44:21+00:00,paige bueckers,pra,Under,29.5,1.8
2026-06-27T16:44:21+00:00,aja wilson,pts,Over,25.5,1.8
2026-06-27T16:44:21+00:00,aja wilson,pts,Under,25.5,1.91
2026-06-27T16:44:21+00:00,aja wilson,pr,Over,35.5,2.0
2026-06-27T16:44:21+00:00,aja wilson,pr,Under,35.5,1.73
2026-06-27T16:44:21+00:00,aja wilson,ast,Over,3.5,2.38
2026-06-27T16:44:21+00:00,aja wilson,ast,Under,3.5,1.53
2026-06-27T16:44:21+00:00,chelsea gray,pts,Over,12.5,2.0
2026-06-27T16:44:21+00:00,chelsea gray,pts,Under,12.5,1.73
2026-06-27T16:44:21+00:00,chelsea gray,pr,Over,16.5,2.0
2026-06-27T16:44:21+00:00,chelsea gray,pr,Under,16.5,1.73
2026-06-27T16:44:21+00:00,chelsea gray,pa,Over,19.5,1.91
2026-06-27T16:44:21+00:00,chelsea gray,pa,Under,19.5,1.8
2026-06-27T16:44:21+00:00,chelsea gray,reb,Over,3.5,1.62
2026-06-27T16:44:21+00:00,chelsea gray,reb,Under,3.5,2.2
2026-06-27T16:44:21+00:00,chelsea gray,ast,Over,6.5,1.67
2026-06-27T16:44:21+00:00,chelsea gray,ast,Under,6.5,2.1
2026-06-27T16:44:21+00:00,chelsea gray,pra,Over,23.5,1.91
2026-06-27T16:44:21+00:00,chelsea gray,pra,Under,23.5,1.8
2026-06-27T16:44:21+00:00,jackie young,pts,Over,17.5,2.0
2026-06-27T16:44:21+00:00,jackie young,pts,Under,17.5,1.73
2026-06-27T16:44:21+00:00,jackie young,pr,Over,21.5,1.73
2026-06-27T16:44:21+00:00,jackie young,pr,Under,21.5,2.0
2026-06-27T16:44:21+00:00,jackie young,pa,Over,23.5,1.73
2026-06-27T16:44:21+00:00,jackie young,ra,Over,11.5,2.0
2026-06-27T16:44:21+00:00,jackie young,ra,Under,11.5,1.73
2026-06-27T16:44:21+00:00,jackie young,reb,Over,4.5,1.8
2026-06-27T16:44:21+00:00,jackie young,reb,Under,4.5,2.0
2026-06-27T16:44:21+00:00,jackie young,pra,Over,28.5,1.8
2026-06-27T16:44:21+00:00,jackie young,pra,Under,28.5,1.91
2026-06-27T16:44:21+00:00,cecilia zandalasini,pts,Over,9.5,2.0
2026-06-27T16:44:21+00:00,cecilia zandalasini,pts,Under,9.5,1.8
2026-06-27T16:44:21+00:00,sabrina ionescu,pts,Over,16.5,1.91
2026-06-27T16:44:21+00:00,sabrina ionescu,pts,Under,16.5,1.8
2026-06-27T16:44:21+00:00,sabrina ionescu,pa,Over,21.5,1.8
2026-06-27T16:44:21+00:00,sabrina ionescu,pa,Under,21.5,1.91
2026-06-27T16:44:21+00:00,sabrina ionescu,ra,Over,9.5,1.73
2026-06-27T16:44:21+00:00,sabrina ionescu,ra,Under,9.5,2.0
2026-06-27T16:44:21+00:00,sabrina ionescu,pra,Over,26.5,2.0
2026-06-27T16:44:21+00:00,sabrina ionescu,pra,Under,26.5,1.73
2026-06-27T16:44:21+00:00,gabby williams,pts,Over,15.5,1.73
2026-06-27T16:44:21+00:00,gabby williams,pts,Under,15.5,2.0
2026-06-27T16:44:21+00:00,gabby williams,pr,Over,19.5,1.8
2026-06-27T16:44:21+00:00,gabby williams,pr,Under,19.5,1.91
2026-06-27T16:44:21+00:00,gabby williams,pa,Over,18.5,1.8
2026-06-27T16:44:21+00:00,gabby williams,pa,Under,18.5,1.91
2026-06-27T16:44:21+00:00,gabby williams,ra,Under,6.5,1.73
2026-06-27T16:44:21+00:00,gabby williams,reb,Over,3.5,1.73
2026-06-27T16:44:21+00:00,gabby williams,pra,Over,22.5,1.83
2026-06-27T16:44:21+00:00,gabby williams,pra,Under,22.5,1.83
2026-06-27T16:44:21+00:00,veronica burton,pts,Over,11.5,1.73
2026-06-27T16:44:21+00:00,veronica burton,pts,Under,11.5,2.0
2026-06-27T16:44:21+00:00,veronica burton,pr,Over,15.5,1.83
2026-06-27T16:44:21+00:00,veronica burton,pr,Under,15.5,1.83
2026-06-27T16:44:21+00:00,veronica burton,pa,Over,17.5,1.83
2026-06-27T16:44:21+00:00,veronica burton,pa,Under,17.5,1.83
2026-06-27T16:44:21+00:00,veronica burton,ra,Over,8.5,1.67
2026-06-27T16:44:21+00:00,veronica burton,ra,Under,8.5,2.1
2026-06-27T16:44:21+00:00,veronica burton,reb,Over,3.5,1.91
2026-06-27T16:44:21+00:00,veronica burton,reb,Under,3.5,1.8
2026-06-27T16:44:21+00:00,veronica burton,ast,Over,5.5,2.0
2026-06-27T16:44:21+00:00,veronica burton,ast,Under,5.5,1.73
2026-06-27T16:44:21+00:00,veronica burton,pra,Over,21.5,2.0
2026-06-27T16:44:21+00:00,veronica burton,pra,Under,21.5,1.73
2026-06-27T16:44:21+00:00,kayla thornton,reb,Over,5.5,2.1
2026-06-27T16:44:21+00:00,kayla thornton,reb,Under,5.5,1.67
2026-06-27T18:17:23+00:00,dearica hamby,pa,Over,17.5,1.73
2026-06-27T18:17:23+00:00,dearica hamby,pa,Under,17.5,2.0
2026-06-27T18:17:23+00:00,dearica hamby,ra,Over,10.5,1.91
2026-06-27T18:17:23+00:00,dearica hamby,ra,Under,10.5,1.8
2026-06-27T18:17:23+00:00,dearica hamby,pra,Over,25.5,1.8
2026-06-27T18:17:23+00:00,dearica hamby,pra,Under,25.5,2.0
2026-06-27T18:17:23+00:00,nneka ogwumike,pr,Over,25.5,1.73
2026-06-27T18:17:23+00:00,nneka ogwumike,pr,Under,25.5,2.0
2026-06-27T18:17:23+00:00,nneka ogwumike,reb,Over,7.5,1.714
2026-06-27T18:17:23+00:00,nneka ogwumike,pra,Over,28.5,1.909
2026-06-27T18:17:23+00:00,nneka ogwumike,pra,Under,28.5,1.87
2026-06-27T18:17:23+00:00,sophie cunningham,pr,Over,13.5,1.73
2026-06-27T18:17:23+00:00,aliyah boston,pr,Over,26.5,1.8
2026-06-27T18:17:23+00:00,aliyah boston,pr,Under,26.5,1.91
2026-06-27T18:17:23+00:00,aliyah boston,ra,Over,13.5,1.8
2026-06-27T18:17:23+00:00,aliyah boston,ra,Under,13.5,1.91
2026-06-27T18:17:23+00:00,aliyah boston,pra,Over,30.5,1.87
2026-06-27T18:17:23+00:00,aliyah boston,pra,Under,30.5,1.909
2026-06-27T18:17:23+00:00,lexie hull,pr,Over,12.5,1.91
2026-06-27T18:17:23+00:00,lexie hull,pr,Under,12.5,1.8
2026-06-27T18:17:23+00:00,rae burrell,pts,Over,14.5,1.8
2026-06-27T18:17:23+00:00,kelsey mitchell,pr,Over,25.5,1.83
2026-06-27T18:17:23+00:00,kelsey mitchell,pr,Under,25.5,1.83
2026-06-27T18:17:23+00:00,kelsey mitchell,pa,Over,27.5,1.83
2026-06-27T18:17:23+00:00,kelsey mitchell,pa,Under,27.5,1.83
2026-06-27T18:17:23+00:00,kelsey mitchell,pra,Over,29.5,1.893
2026-06-27T18:17:23+00:00,kelsey mitchell,pra,Under,29.5,1.893
2026-06-27T18:17:23+00:00,erica wheeler,pa,Over,16.5,2.0
2026-06-27T18:17:23+00:00,erica wheeler,pa,Under,16.5,1.73
2026-06-27T18:17:23+00:00,dominique malonga,pr,Over,26.5,2.0
2026-06-27T18:17:23+00:00,dominique malonga,pr,Under,26.5,1.73
2026-06-27T18:17:23+00:00,dominique malonga,reb,Over,8.5,1.833
2026-06-27T18:17:23+00:00,dominique malonga,reb,Under,8.5,1.952
2026-06-27T18:17:23+00:00,jordin canada,pa,Over,17.5,2.02
2026-06-27T18:17:23+00:00,jordin canada,pa,Under,17.5,1.769
2026-06-27T18:17:23+00:00,angel reese,pra,Over,27.5,1.833
2026-06-27T18:17:23+00:00,angel reese,pra,Under,27.5,1.952
2026-06-27T18:17:23+00:00,awa fam thiam,pa,Over,13.5,1.833
2026-06-27T18:17:23+00:00,awa fam thiam,pa,Under,13.5,1.952
2026-06-27T18:17:23+00:00,awa fam thiam,pra,Under,19.5,2.0
2026-06-27T18:17:23+00:00,allisha gray,pa,Over,20.5,1.87
2026-06-27T18:17:23+00:00,allisha gray,pa,Under,20.5,1.909
2026-06-27T18:17:23+00:00,natisha hiedeman,pa,Over,19.5,1.909
2026-06-27T18:17:23+00:00,natisha hiedeman,pa,Under,19.5,1.87
2026-06-27T18:17:23+00:00,natisha hiedeman,reb,Over,2.5,1.952
2026-06-27T18:17:23+00:00,natisha hiedeman,reb,Under,2.5,1.833
2026-06-27T18:17:23+00:00,natisha hiedeman,pra,Over,22.5,2.0
2026-06-27T18:17:23+00:00,natisha hiedeman,pra,Under,22.5,1.8
2026-06-27T18:17:23+00:00,rhyne howard,pr,Over,21.5,1.73
2026-06-27T18:17:23+00:00,rhyne howard,pra,Over,25.5,1.8
2026-06-27T18:17:23+00:00,rhyne howard,pra,Under,25.5,2.0
2026-06-27T18:17:23+00:00,flau'jae johnson,pra,Over,19.5,1.909
2026-06-27T18:17:23+00:00,flau'jae johnson,pra,Under,19.5,1.87
2026-06-27T18:17:23+00:00,kayla mcbride,reb,Over,3.5,2.2
2026-06-27T18:17:23+00:00,kayla mcbride,reb,Under,3.5,1.62
