game_id,date,season,home,away,home_score,away_score,ml_h,ml_a,spread,sp_h,sp_a,total,ou_o,ou_u,n_bk_sp,n_bk_ou,home_margin,game_total,home_won,home_covered,over_hit,pstr,pnews,telo,zone,rest,b2b,form5,pace_d,pace_s,tov,oreb,ftr,p3ar,p3pct,stk,bench,drop,fluid,pmr,pfr,ftp,blkr,q4,road,m_scdef,m_pade,m_rb,m_vo,m_all5,lgenv,mkt,ats
401578563,20230926,2023,NY,CON,84,77,1.21,4.52,-8.5,1.81,1.98,161.5,1.91,1.85,8,10,7,161,1,0.0,0.0,0.1153,0.1391,89.4,0.684,0.0,0.0,-7.98,4.62,158.42,0.0072,0.0496,-0.0164,0.0712,-0.068,-0.31,-0.1537,0.3587,-0.0502,-0.1155,-1.4455,0.0873,0.8456,-0.1061,2.0,-0.021,0.0109,0.2637,0.2647,0.5019,165.87,8.5,-1.5
401578564,20230926,2023,LV,DAL,91,84,1.16,5.48,-10.5,1.91,1.91,175.5,1.91,1.89,8,10,7,175,1,0.0,0.0,0.3906,0.4298,120.9,5.219,0.0,0.0,9.51,-2.94,166.2,-0.0291,-0.0902,-0.0217,0.0893,-0.0044,0.79,-0.3262,0.8716,0.2465,0.5364,-3.3206,0.0788,0.2021,-0.2277,1.0,0.2859,0.1785,-0.2653,-0.0912,0.0788,165.89,10.5,-3.5
401578565,20230929,2023,CON,NY,81,92,2.5,1.55,3.5,1.96,1.85,159.5,1.91,1.89,8,10,-11,173,0,0.0,1.0,-0.1537,-0.1184,-97.5,-0.02,0.0,0.0,6.36,-3.8,157.46,-0.0214,-0.058,0.0168,-0.0755,0.0695,-0.7,0.5215,-0.8168,0.0407,-0.162,0.8726,-0.0959,-1.8357,0.073,0.0,-0.1604,-0.0427,-0.1662,-0.0754,-0.2968,166.13,-3.5,-7.5
401578566,20230929,2023,DAL,LV,61,64,3.32,1.34,6.5,1.91,1.91,174.5,1.91,1.91,8,11,-3,125,0,1.0,0.0,-0.4238,-0.4255,-127.9,-5.819,0.0,0.0,-11.11,2.91,165.1,0.0156,0.0914,-0.0236,-0.0842,0.015,-0.56,0.393,-0.9621,-0.2537,-0.5998,2.5209,-0.0987,-0.289,0.2602,0.0,-0.2584,0.0134,0.2532,0.0891,0.0375,166.25,-6.5,3.5
401578567,20231001,2023,CON,NY,84,87,2.85,1.43,5.5,1.91,1.91,160.5,1.91,1.89,8,11,-3,171,0,1.0,1.0,-0.1856,-0.2854,-118.1,-0.25,0.0,0.0,-4.26,-3.32,157.37,-0.0221,-0.0604,0.0094,-0.0793,0.0379,-0.53,0.1952,-0.4571,-0.1141,-0.446,1.0389,-0.098,-1.7057,0.0509,1.0,-0.1741,-0.0923,-0.2367,-0.2915,-0.7115,165.91,-5.5,2.5
401578571,20231008,2023,LV,NY,99,82,1.5,2.62,-5.5,2.0,1.79,171.5,1.91,1.87,8,11,17,181,1,1.0,1.0,0.0703,0.1369,-15.2,1.526,0.0,0.0,10.78,0.1,161.05,-0.0094,-0.0738,0.0475,-0.0307,-0.0005,1.86,0.1444,-0.0484,0.1442,0.2656,1.0729,-0.0268,-0.8143,0.0033,2.0,0.2735,0.1547,-0.0909,0.008,0.213,166.03,5.5,11.5
401578572,20231011,2023,LV,NY,104,76,1.48,2.66,-5.0,1.93,1.87,171.5,1.9,1.9,6,10,28,180,1,1.0,1.0,0.1426,0.2104,7.5,2.064,0.0,0.0,14.69,0.15,160.83,-0.0065,-0.0617,0.0617,-0.0371,0.0136,2.46,0.1266,0.0636,0.2059,0.5886,-0.091,0.0046,-0.4793,0.031,3.0,0.3609,0.2091,-0.0926,0.0173,0.3285,166.23,5.0,23.0
401578573,20231015,2023,NY,LV,87,73,2.09,1.75,2.5,1.89,1.93,172.5,1.91,1.87,8,11,14,160,1,1.0,0.0,-0.3039,-0.355,-36.8,-3.646,0.0,0.0,-21.56,-0.46,160.34,0.0071,0.0491,-0.0466,0.0493,-0.0433,-1.94,-0.1979,-0.1469,-0.334,-0.9217,-0.1646,-0.0428,0.999,0.0088,0.0,-0.4223,-0.2295,0.0949,0.0135,-0.4243,166.09,-2.5,16.5
401578574,20231018,2023,NY,LV,69,70,1.4,3.0,-3.5,1.64,2.17,168.5,1.89,1.91,8,10,-1,139,0,0.0,0.0,-0.2095,-0.2463,-15.0,-1.971,0.0,0.0,-11.55,-1.11,159.72,0.0019,0.0308,-0.044,0.0635,-0.0302,-0.93,0.0424,-0.1559,-0.2296,-0.4308,0.1589,-0.0942,2.0203,0.0688,1.0,-0.3426,0.0689,0.1136,-0.3828,-0.5127,166.05,3.5,-4.5
401620178,20240514,2024,WSH,NY,80,85,6.04,1.13,10.5,1.96,1.84,163.5,1.85,1.95,6,7,-5,165,0,1.0,1.0,-0.0149,-0.169,-134.0,-1.806,0.0,0.0,6.54,2.66,159.77,-0.0366,-0.03,0.0156,-0.0143,-0.0021,1.06,0.0829,-0.1994,0.0327,-0.0669,5.6569,0.0326,-1.6936,0.0038,2.0,-0.0172,-0.0057,-0.0568,-0.0438,-0.1355,164.82,-10.5,5.5
401620219,20240514,2024,CON,IND,92,71,1.35,3.22,-8.5,2.09,1.71,166.5,1.91,1.91,6,7,21,163,1,1.0,0.0,0.2943,0.2808,117.9,0.782,0.0,0.0,1.9,-5.45,160.56,-0.0428,0.0216,-0.136,0.0053,0.0324,-0.59,0.1006,0.1854,0.0861,0.0118,-1.6568,-0.0004,-0.285,0.0701,0.0,-0.0829,0.2826,0.1144,-0.0856,0.248,164.9,8.5,12.5
401620220,20240514,2024,LV,PHX,89,80,1.05,10.04,-16.5,1.9,1.91,168.5,1.81,1.95,6,7,9,169,1,0.0,1.0,0.4263,0.4386,298.0,8.993,-1.0,0.0,37.14,2.72,158.78,-0.0118,0.0404,0.0695,0.0549,-0.0385,0.88,-0.0428,0.5758,0.2078,0.8076,-4.8478,0.0856,-0.4248,-0.0793,0.0,0.2093,-0.0981,0.3674,-0.0346,0.4373,165.03,16.5,-7.5
401620221,20240514,2024,SEA,MIN,70,83,1.27,3.76,-7.5,1.9,1.9,164.5,1.88,1.93,6,6,-13,153,0,0.0,0.0,-0.0275,-0.039,-36.8,2.937,0.0,0.0,3.07,2.41,162.22,-0.0042,0.007,0.0034,0.0153,0.0282,-0.13,-0.0754,0.103,-0.0884,0.0726,-0.9366,0.074,0.4856,0.0447,1.0,-0.0148,0.0363,0.1226,0.1163,0.1847,165.21,7.5,-20.5
401620222,20240515,2024,DAL,CHI,87,79,1.27,3.77,-12.5,2.4,1.56,160.5,1.8,2.0,6,7,8,166,1,0.0,1.0,0.1255,0.2014,28.8,-3.467,0.0,0.0,-1.21,1.06,166.64,-0.0307,0.0531,0.0267,-0.0151,-0.0644,1.54,0.3135,-0.1182,0.1993,0.0944,-0.3252,-0.0785,0.5284,0.1275,0.0,-0.0321,-0.0834,0.305,0.3272,0.5813,165.29,12.5,-4.5
401620223,20240515,2024,LA,ATL,81,92,2.54,1.53,5.5,1.73,2.07,156.5,1.56,2.21,6,7,-11,173,0,0.0,1.0,0.0484,0.0064,36.2,-2.145,0.0,0.0,11.45,-4.66,165.59,0.0152,0.0467,0.0408,0.0492,-0.0027,3.2,-0.0482,0.064,0.1672,0.275,-1.6328,0.0485,-0.1196,-0.0713,1.0,0.069,-0.1449,-0.1583,-0.2729,-0.3955,165.17,-5.5,-5.5
401620224,20240516,2024,IND,NY,66,102,3.71,1.29,5.5,2.24,1.64,170.5,1.95,1.85,6,7,-36,168,0,0.0,0.0,-0.2545,-0.366,-183.1,-2.381,0.0,0.0,0.43,3.14,162.45,0.0151,-0.0214,0.0858,-0.0605,0.0369,0.48,-0.0583,-0.433,-0.1267,-0.3187,2.3191,-0.0365,-0.8117,-0.085,3.0,0.0608,-0.2256,-0.1889,0.0478,-0.3148,165.23,-5.5,-30.5
401620225,20240517,2024,CON,WSH,84,77,1.23,4.12,-9.5,2.02,1.76,157.5,1.87,1.94,6,7,7,161,1,0.0,1.0,0.1372,0.1978,94.4,1.792,0.0,0.0,7.22,-3.42,160.62,-0.0069,0.034,-0.0298,-0.0582,0.0791,-1.21,0.2205,-0.1012,0.1294,0.2837,-3.7884,-0.0528,-0.7864,0.0951,0.0,0.0846,0.0944,0.094,0.1065,0.3758,165.25,9.5,-2.5
401620227,20240518,2024,NY,IND,91,80,1.09,7.5,-14.5,1.96,1.81,168.5,1.87,1.94,6,7,11,171,1,0.0,1.0,0.3255,0.4421,215.9,2.677,0.0,0.0,12.72,-1.0,162.38,-0.022,0.0521,-0.075,0.0557,-0.0268,0.53,0.013,0.5953,0.1981,0.6654,-2.4408,0.0494,1.1841,0.2376,0.0,0.0378,0.3349,0.1873,-0.0842,0.4355,165.22,14.5,-3.5
401620228,20240518,2024,LV,LA,89,82,1.04,11.36,-19.5,2.04,1.75,167.5,1.75,2.01,6,7,7,171,1,0.0,1.0,0.3647,0.5103,181.0,5.332,1.0,0.0,15.42,-0.11,162.54,-0.0282,-0.0429,-0.0079,0.0198,-0.0429,-2.45,0.4195,0.0758,0.2232,0.4097,-1.6772,0.0585,0.1738,0.1829,0.0,0.2187,0.0835,0.2927,0.1385,0.6894,165.13,19.5,-12.5
401620229,20240518,2024,DAL,CHI,74,83,1.48,2.68,-5.5,2.0,1.79,164.5,1.88,1.91,6,7,-9,157,0,0.0,0.0,0.1204,0.2327,40.4,-2.976,0.0,0.0,0.51,1.42,166.26,-0.0232,0.0494,-0.0087,-0.0234,-0.0405,2.46,0.1204,0.1865,0.2386,0.2649,-0.2997,-0.0336,1.7503,0.143,1.0,0.0221,-0.0023,0.1985,0.2618,0.55,165.25,5.5,-14.5
