game_id,season,o_elo,o_rest,o_b2b,o_b2bh,o_b2ba,o_form5,o_form10,o_gp,o_eloh,o_eloa
401230753,2020,42.36516827487344,0,0,0,0,1.6000000000000005,3.5999999999999996,2,1361.3175873317045,1318.952419056831
401230754,2020,-91.09012905569739,0,0,0,0,-12.0,-7.2,2,1395.342063803423,1486.4321928591203
401230755,2020,-159.89668724661055,0,0,0,0,-22.0,-14.700000000000001,2,1392.4822045728931,1552.3788918195037
401230756,2020,16.28919747867303,0,0,0,0,1.5999999999999996,-2.0999999999999996,3,1557.670080909484,1541.380883430811
401230757,2020,-120.11727399801885,0,0,0,0,-1.8000000000000007,-0.10000000000000053,3,1587.0004249508581,1707.117698948877
401230758,2020,-13.54102368109693,0,0,0,0,9.4,-3.0,3,1550.886151776347,1564.427175457444
401230759,2020,-110.32741913851305,0,0,0,0,5.6,-1.0,3,1306.755157973426,1417.0825771119391
401230760,2020,98.68379734225118,0,0,0,0,5.800000000000001,3.5,3,1472.1986457573607,1373.5148484151096
401230761,2020,118.20290837527523,0,0,0,0,11.0,9.8,3,1527.7785192804577,1409.5756109051824
401230762,2020,199.68414188951851,1,0,0,0,7.199999999999999,12.6,4,1599.0301097513948,1399.3459678618763
401230763,2020,-87.99812189528757,0,0,0,0,-3.1999999999999993,1.2999999999999998,4,1359.7128459421206,1447.7109678374081
401230764,2020,36.557239282095225,0,0,0,0,8.6,4.6,4,1566.2050142318396,1529.6477749497444
401230765,2020,-293.2764221425937,-1,0,0,0,-8.2,-15.600000000000001,4,1276.126767247957,1569.4031893905508
401230766,2020,157.0798518245765,1,0,0,0,6.2,2.8000000000000003,4,1695.0880141483403,1538.0081623237638
401230767,2020,63.107664771601776,1,0,0,0,-8.0,-2.5999999999999996,4,1549.1083130019515,1486.0006482303497
401230768,2020,-243.69095015047878,0,0,0,0,-15.6,-9.5,5,1339.4706334507503,1583.161583601229
401230769,2020,-117.44312696869974,0,0,0,0,6.8,-0.7000000000000002,5,1395.2480786116553,1512.691205580355
401230770,2020,-135.17481867283732,0,0,0,0,-1.7999999999999998,-14.600000000000001,5,1467.9531803287784,1603.1279990016158
401230771,2020,111.24831323809099,0,0,0,0,7.6,1.3000000000000003,5,1583.0187343699622,1471.7704211318712
401230772,2020,404.59294563556,0,0,0,0,26.0,18.3,5,1667.1041679041057,1262.5112222685457
401230773,2020,2.653468467568473,0,0,0,0,4.2,4.6,5,1565.9920085679985,1563.33854010043
401230774,2020,31.501929710252398,0,0,0,0,5.8,-2.299999999999999,6,1367.3540748604153,1335.8521451501629
401230775,2020,91.7506885030416,0,0,0,0,-4.2,4.9,6,1586.7800719018164,1495.0293833987748
401230776,2020,-35.46658660002436,0,0,0,0,-4.0,-5.7,6,1540.585209331595,1576.0517959316194
401230777,2020,-281.4430171761833,0,0,0,0,-21.6,-14.4,6,1296.4385289698948,1577.881546146078
401230778,2020,-170.95559330288347,0,0,0,0,-1.2,-4.3,6,1462.221267899873,1633.1768612027565
401230779,2020,-41.11888507960998,0,0,0,0,-6.4,-5.4,6,1551.4490025223504,1592.5678876019604
401230780,2020,-197.49240894576292,0,0,0,0,-3.3999999999999995,-1.7999999999999998,7,1320.1126851473962,1517.605094093159
401230781,2020,-102.14649963512716,0,0,0,0,-13.8,-4.199999999999999,7,1383.093534863182,1485.2400344983091
401230782,2020,-2.462490367773171,0,0,0,0,1.6,1.5000000000000004,7,1596.5694208022821,1599.0319111700553
401230783,2020,-40.26620799032389,0,0,0,0,6.6,-3.8,7,1567.8303921615843,1608.0966001519082
401230784,2020,-95.38564624721357,0,0,0,0,-2.4,-3.5,7,1487.3015289507214,1582.687175197935
401230785,2020,284.55359804468844,0,0,0,0,15.4,6.699999999999999,7,1576.1864979627264,1291.632899918038
401230786,2020,174.1918071143441,0,0,0,0,8.4,3.8,8,1533.5079640142092,1359.316156899865
401230787,2020,67.8166267555323,0,0,0,0,-13.600000000000001,3.8,8,1576.8340392171583,1509.017412461626
401230788,2020,314.55747752883303,0,0,0,0,17.8,11.6,8,1618.7672927551791,1304.209815226346
401230789,2020,-172.4323093384089,0,0,0,0,-10.0,-9.299999999999999,8,1286.436487591551,1458.86879692996
401230790,2020,0.21378356625632478,0,0,0,0,-15.0,1.7999999999999998,8,1581.5966938554698,1581.3829102892134
401230791,2020,16.789608760673673,0,0,0,0,-1.1999999999999993,6.1000000000000005,8,1611.1199072186964,1594.3302984580228
401230792,2020,54.41482839748073,0,0,0,0,-3.6,3.9,9,1593.346674052127,1538.9318456546462
401230793,2020,-270.6448284927246,0,0,0,0,-21.4,-12.9,9,1353.892275259428,1624.5371037521527
401230794,2020,194.06477339728485,0,0,0,0,14.2,8.700000000000001,9,1492.5047776266574,1298.4400042293726
401230795,2020,-141.95874537878922,0,0,0,0,-15.6,-3.8000000000000003,9,1473.6374594825254,1615.5962048613146
401230796,2020,305.93209416922423,0,0,0,0,13.8,11.0,9,1577.5999192082097,1271.6678250389855
401230797,2020,80.46688718514088,0,0,0,0,19.799999999999997,6.8,9,1627.8502864685095,1547.3833992833686
401230820,2020,-285.6481951805631,0,0,0,0,-13.8,-12.899999999999999,10,1289.817256873606,1575.4654520541692
401230821,2020,-81.28410874574706,0,0,0,0,-9.2,-12.7,10,1556.8130676526039,1638.097176398351
401230822,2020,160.79532236919408,0,0,0,0,12.2,8.1,10,1501.127524982424,1340.3322026132298
401230823,2020,73.22186214739531,-1,0,0,0,2.8000000000000003,2.1999999999999997,10,1525.1684589869324,1451.946596839537
401230824,2020,-53.10652093146496,-1,0,0,0,-4.2,-4.6,10,1589.4318302764739,1642.5383512079388
401230825,2020,403.7899800199457,-1,0,0,0,29.599999999999998,26.4,10,1669.7417850640227,1265.951805044077
401230798,2020,256.8444558926378,1,0,0,0,6.4,12.0,10,1532.6953345439392,1275.8508786513014
401230826,2020,214.92166383353583,1,0,0,0,9.8,8.9,10,1583.3159392031182,1368.3942753695824
401230827,2020,164.22161527823164,1,0,0,0,12.0,2.8,10,1637.287067504303,1473.0654522260713
401230799,2020,-337.0580158446894,0,0,0,0,-23.8,-18.5,11,1262.3888171404576,1599.446832985147
401230800,2020,90.19131093341025,0,0,0,0,5.4,8.0,11,1632.5233484992657,1542.3320375658554
401230828,2020,-238.5217547070281,0,0,0,0,-35.599999999999994,-18.5,11,1434.783018260614,1673.304772967642
401230829,2020,-374.1328295365172,0,0,0,0,-33.4,-18.3,11,1271.3153493401612,1645.4481788766784
401230830,2020,-174.512239767447,0,0,0,0,3.4000000000000004,-1.2000000000000002,11,1362.7186240876324,1537.2308638550794
401230831,2020,-124.08724963137229,0,0,0,0,-7.2,-0.8999999999999995,11,1464.9043408536959,1588.9915904850682
401230801,2020,0.7833918278063265,0,0,0,0,-10.000000000000002,-7.999999999999999,12,1648.1857897064765,1647.4023978786702
401230832,2020,148.17124727160376,0,0,0,0,20.0,8.2,12,1608.8566406211896,1460.6853933495859
401230833,2020,273.69058685422965,0,0,0,0,18.8,15.399999999999999,12,1526.6695963586446,1252.979009504415
401230834,2020,344.2391095241401,0,0,0,0,30.0,22.3,12,1609.5323713708312,1265.2932618466912
401230835,2020,260.81244626747866,0,0,0,0,15.399999999999999,13.6,12,1651.4702663701485,1390.6578201026698
401230836,2020,64.9281078721092,0,0,0,0,-5.4,-8.4,12,1509.291667840042,1444.3635599679328
401230837,2020,371.17018723733327,0,0,0,0,32.4,22.6,13,1618.3984763710946,1247.2282891337613
401230838,2020,-276.84020552744687,-1,0,0,0,-13.0,-13.7,13,1387.6986286208744,1664.5388341483213
401230839,2020,179.90579583714475,0,0,0,0,20.4,19.1,13,1631.0493534368256,1451.143557599681
401230802,2020,-66.28087008129887,0,0,0,0,-3.3999999999999995,-0.3000000000000007,13,1588.148587770645,1654.4294578519439
401230802,2020,-66.28087008129887,0,0,1,1,2.000000000000001,-1.8000000000000007,14,1588.148587770645,1654.4294578519439
401230802,2020,-66.28087008129887,0,0,1,1,-1.2000000000000002,-3.3,15,1588.148587770645,1654.4294578519439
401230802,2020,-66.28087008129887,0,0,1,1,-0.8000000000000003,-4.3999999999999995,16,1588.148587770645,1654.4294578519439
401230803,2020,-78.98812136904166,-1,0,0,0,-1.2000000000000002,-1.9000000000000001,14,1453.4321953602566,1532.4203167292983
401230803,2020,-78.98812136904166,0,0,1,1,-3.8,-3.9,15,1453.4321953602566,1532.4203167292983
401230803,2020,-78.98812136904166,0,0,1,1,-7.2,-2.6,16,1453.4321953602566,1532.4203167292983
401230803,2020,-78.98812136904166,0,0,1,1,-1.0,-2.7,17,1453.4321953602566,1532.4203167292983
401230804,2020,-158.92434161532788,0,0,0,0,-21.200000000000003,-12.3,14,1442.5050363267146,1601.4293779420425
401230804,2020,-158.92434161532788,0,0,1,1,-13.4,-12.2,15,1442.5050363267146,1601.4293779420425
401230804,2020,-158.92434161532788,0,0,1,1,-8.6,-10.8,16,1442.5050363267146,1601.4293779420425
401230804,2020,-158.92434161532788,0,0,1,1,-6.6,-13.3,17,1442.5050363267146,1601.4293779420425
401230841,2020,-116.30434500137312,0,0,0,0,-20.599999999999998,-9.8,14,1264.1973875628134,1380.5017325641866
401230841,2020,-116.30434500137312,0,0,1,1,-13.4,-9.5,15,1264.1973875628134,1380.5017325641866
401230841,2020,-116.30434500137312,0,0,1,1,-6.6000000000000005,-9.3,16,1264.1973875628134,1380.5017325641866
401230841,2020,-116.30434500137312,0,0,1,1,-1.6,-10.3,17,1264.1973875628134,1380.5017325641866
401230842,2020,-32.04785549521716,0,0,0,0,3.4000000000000004,5.600000000000001,14,1639.687874709792,1671.735730205009
401230842,2020,-32.04785549521716,0,0,1,1,1.7999999999999998,6.1,15,1639.687874709792,1671.735730205009
401230842,2020,-32.04785549521716,0,0,1,1,-6.8,5.8999999999999995,16,1639.687874709792,1671.735730205009
401230842,2020,-32.04785549521716,0,0,1,1,-1.4,4.300000000000001,17,1639.687874709792,1671.735730205009
401230843,2020,-301.4715423237676,3,0,0,0,-10.0,-17.3,14,1286.6770454468774,1588.148587770645
401230844,2020,-122.00914112264559,0,0,0,0,2.8,-6.3999999999999995,17,1532.4203167292983,1654.4294578519439
401230845,2020,-46.79083708746157,-3,0,0,0,7.2,5.199999999999999,13,1453.4321953602566,1500.2230324477182
401230805,2020,62.00330376252805,0,0,0,0,-1.8,-3.0,18,1442.5050363267146,1380.5017325641866
401230806,2020,-38.25849676774942,0,0,0,0,-3.0,-3.1999999999999993,19,1601.4293779420425,1639.687874709792
401230807,2020,407.53834264219563,0,0,0,0,0.4,16.5,18,1671.735730205009,1264.1973875628134
401230808,2020,390.7836093180633,0,0,0,0,10.0,17.6,15,1668.3219825251235,1277.5383732070602
401230846,2020,-46.24994115684399,0,0,0,0,-7.2,-9.200000000000001,14,1472.2778508992747,1518.5277920561186
401230847,2020,115.90988310176203,0,0,0,0,-2.6000000000000005,2.9,18,1597.2872600104622,1481.3773769087002
401241306,2020,-150.14563636240632,0,0,0,0,1.9999999999999998,-9.6,19,1421.5298387687358,1571.675475131142
401241307,2020,-95.20401053512319,0,0,1,1,-0.8,0.6000000000000005,19,1574.9594227912698,1670.163433326393
401230848,2020,-285.5352454611359,1,0,0,0,-5.2,-12.3,19,1261.501328139896,1547.036573601032
401230849,2020,-121.16932294783828,1,-1,0,1,0.20000000000000018,-5.8,16,1275.6969224057907,1396.866245353629
401230850,2020,170.72657550003396,1,0,0,0,-1.8000000000000003,6.1,19,1674.4317896279265,1503.7052141278925
401230809,2020,-238.16535834989395,2,0,0,0,2.6,-0.6000000000000001,20,1401.4769301221654,1639.6422884720594
401230851,2020,-9.141499099354633,0,0,0,0,-2.8,-0.10000000000000009,20,1596.3390685462489,1605.4805676456035
401230852,2020,225.67270816633095,1,0,0,0,10.399999999999999,18.2,15,1669.4417775206923,1443.7690693543614
401230810,2020,-50.0283960690947,0,0,0,0,-3.0000000000000004,0.9000000000000004,17,1253.81646515975,1303.8448612288446
401230811,2020,-89.5084577808966,0,0,0,0,0.7999999999999998,-0.8999999999999995,20,1554.721436581178,1644.2298943620747
401230812,2020,165.18880286316926,0,0,0,0,14.399999999999999,7.2,21,1533.9071093937443,1368.718306530575
401230813,2020,-23.39925746352992,0,0,0,0,-4.4,-5.1,21,1651.4044745964195,1674.8037320599494
401230853,2020,-141.79985023559266,0,0,0,0,-11.6,-13.5,16,1438.4071148151043,1580.206965050697
401230854,2020,-231.89792714335022,0,0,0,0,-6.0,-4.2,21,1389.7147439978053,1621.6126711411555
401230814,2020,-346.38671821080356,0,0,0,0,-3.6,-14.399999999999999,18,1324.6944116446177,1671.0811298554213
401230815,2020,312.293519399082,0,0,0,0,17.0,10.7,21,1545.2604341430588,1232.9669147439768
401230855,2020,-170.50521930657078,0,0,0,0,-12.4,-8.2,22,1357.3649817812607,1527.8702010878314
401230856,2020,90.65389514213211,0,0,0,0,-3.1999999999999997,-7.199999999999999,17,1465.8363743259308,1375.1824791837987
401230857,2020,-46.50765710144219,0,0,0,0,3.3999999999999995,1.5,22,1636.144935955162,1682.6525930566042
401230858,2020,90.77790805989434,0,0,0,0,0.4,-0.4,22,1643.5556135997647,1552.7777055398703
401241308,2020,0.4982261821569409,0,0,0,0,11.0,3.9000000000000004,23,1549.8117196121011,1549.3134934299442
401230859,2020,-424.9733704850794,1,0,0,0,-8.8,-6.300000000000001,22,1228.4156292749344,1653.3889997600138
401230860,2020,-168.4547408212352,0,0,0,0,-10.8,-9.8,18,1437.7555354787942,1606.2102763000294
401230861,2020,342.7521365114967,0,0,0,0,23.4,14.2,22,1678.6738259506446,1335.921689439148
401230816,2020,309.3239346808016,0,0,0,0,9.4,5.9,23,1712.587252711737,1403.2633180309354
401230862,2020,65.1733171680462,0,0,0,0,0.20000000000000018,-2.5,24,1582.1492651050457,1516.9759479369995
401230863,2020,225.84260383022684,-1,0,0,0,-0.8,4.7,19,1542.9443193796212,1317.1017155493944
401230864,2020,111.75088956707418,0,0,0,0,-2.8000000000000007,-2.000000000000001,23,1333.288882230407,1221.5379926633327
401230865,2020,-91.74499540127181,0,0,0,0,-4.999999999999999,-2.4,23,1589.5616377581139,1681.3066331593857
401230866,2020,205.86246235090584,0,0,0,0,7.0,8.4,19,1660.2666363716155,1454.4041740207097
401230867,2020,208.6774723500946,0,0,0,0,1.5999999999999996,6.3,20,1558.6996200459434,1350.0221476958488
401230868,2020,-110.94992511599571,0,0,0,0,-3.6000000000000005,-0.8,24,1399.073962117171,1510.0238872331668
401230869,2020,-176.3510156293994,0,0,0,0,-2.4000000000000004,0.09999999999999964,24,1540.4255929961018,1716.7766086255012
401230817,2020,-276.4535209477797,0,0,0,0,-14.0,-4.9,20,1210.5526431800524,1487.006164127832
401230818,2020,-218.64068750897013,0,0,0,0,-6.799999999999999,-8.4,25,1344.2742317136872,1562.9149192226573
401230819,2020,-80.28870543034918,0,0,0,0,-1.5999999999999996,-3.3999999999999995,24,1627.664646264493,1707.9533516948422
401241309,2020,-182.78594692935508,-1,1,1,0,-8.4,-6.799999999999999,25,1197.603953837006,1380.389900766361
401241310,2020,3.9822871841888627,1,-1,0,1,-0.40000000000000036,0.20000000000000018,25,1738.9900877052035,1735.0078005210146
401241311,2020,-119.03293923621709,1,-1,0,1,-1.6000000000000005,1.8,21,1380.9219142346615,1499.9548534708786
401244169,2020,0.9080950768459388,0,0,0,0,-5.4,-3.2,26,1528.7079485839768,1527.7998535071308
401244170,2020,0.11118369369637549,2,0,0,0,-4.199999999999999,4.5,22,1518.2121139163996,1518.1009302227033
401244171,2020,54.511195892705246,3,0,0,0,1.6,-2.3,26,1577.89591179055,1523.3847158978447
401244172,2020,41.53313607132759,3,0,0,0,-5.2,-2.5999999999999996,26,1600.6101974383207,1559.0770613669931
401244173,2020,154.73151068845914,4,0,0,0,3.4000000000000004,2.4000000000000004,26,1748.099206028837,1593.3676953403778
401244174,2020,143.88039709716531,4,0,0,0,13.8,5.1,26,1725.898682197381,1582.0182851002157
401244174,2020,143.88039709716531,0,0,1,1,10.6,6.0,27,1725.898682197381,1582.0182851002157
401244174,2020,143.88039709716531,0,0,1,1,7.0,5.6,28,1725.898682197381,1582.0182851002157
401244174,2020,143.88039709716531,0,0,1,1,1.6,7.4,29,1725.898682197381,1582.0182851002157
401244175,2020,143.88039709716531,0,0,0,0,-0.6000000000000001,6.3,30,1725.898682197381,1582.0182851002157
401244176,2020,61.19175008231355,0,0,0,0,-5.6,-3.0,27,1701.3293257257642,1640.1375756434506
401244177,2020,-86.57136032738367,0,0,0,0,4.6000000000000005,0.09999999999999964,28,1627.4477705209156,1714.0191308482993
401244178,2020,152.49819208644703,0,0,0,0,0.8,7.3,31,1730.207579692022,1577.7093876055749
401244179,2020,-39.78848485004005,0,0,0,0,12.6,3.1,29,1650.8392082595874,1690.6276931096274
401244180,2020,-170.52261588174315,0,0,0,0,-4.8,-7.7,32,1568.6971757079268,1739.21979158967
401248413,2020,90.22457976679948,0,0,0,0,-9.2,-2.0999999999999996,30,1715.8457405680072,1625.6211608012077
401244183,2020,-38.47467563402574,-2,0,0,0,-9.399999999999999,-3.3,31,1722.8690753916312,1761.343751025657
401244184,2020,-96.44022222716262,0,0,0,0,-9.6,-5.7,32,1693.8863020950628,1790.3265243222254
401244185,2020,146.35270520624385,0,0,0,0,16.4,6.6000000000000005,33,1815.282765811766,1668.9300606055222
401322870,2021,105.10674353089507,0,0,0,0,6.0,-0.2,0,1509.0498297688807,1403.9430862379857
401322871,2021,52.08258710163932,1,0,0,0,-11.399999999999999,-4.5,0,1532.601251390358,1480.5186642887186
401323518,2021,-160.14004505301818,0,0,0,0,-7.2,-7.0,0,1422.8784331312904,1583.0184781843086
401323519,2021,-62.26309730561661,0,0,0,0,8.6,5.1000000000000005,0,1546.423694425455,1608.6867917310717
401323520,2021,-216.77854694930488,0,0,0,0,-24.6,-5.199999999999999,0,1513.4836398117252,1730.26218676103
401323454,2021,-117.69625110482389,0,0,0,0,-4.199999999999999,-6.6,0,1380.5052674020562,1498.2015185068801
401323455,2021,54.72036045529262,0,0,0,0,-5.4,3.2,1,1466.7135731821145,1411.9932127268219
401320565,2021,-114.59494615486369,1,0,0,0,-13.6,-1.4000000000000004,0,1281.7172650910663,1396.31221124593
401320566,2021,-170.23590222148118,1,0,0,0,0.6,-3.0,1,1432.4742517181478,1602.710153939629
401320567,2021,51.07374172753475,0,0,0,0,2.5999999999999996,-1.0,1,1547.5371189665825,1496.4633772390478
401320568,2021,143.23693704948505,0,0,0,0,2.4000000000000004,2.9,1,1546.423694425455,1403.18675737597
401320569,2021,-16.81177795051235,3,0,0,0,4.6,4.0,2,1465.582796712494,1482.3945746630063
401320570,2021,138.5956576026358,0,0,0,0,30.599999999999998,18.0,1,1747.2824493337075,1608.6867917310717
401320571,2021,84.58925627877102,0,0,0,0,10.4,1.1999999999999993,1,1381.3093663078837,1296.7201100291127
401320572,2021,109.9486190862558,0,0,0,0,11.8,5.8999999999999995,2,1620.5163807777606,1510.5677616915048
401320573,2021,-207.250290589855,-2,0,0,0,1.0,-6.6000000000000005,2,1326.1824439242705,1533.4327345141255
401320574,2021,-65.89260435841288,1,0,0,0,-0.6000000000000005,2.1,3,1434.522850010622,1500.415454369035
401320575,2021,160.39680533093747,0,0,0,0,32.6,21.0,2,1758.1830231978583,1597.7862178669209
401320576,2021,-98.78649648486203,1,0,0,0,0.0,-0.2,2,1414.6680248800162,1513.4545213648782
401320577,2021,278.8216556875045,0,0,0,0,7.8,14.3,3,1630.6686881002304,1351.8470324127259
401320578,2021,-215.6331809868857,0,0,0,0,-18.799999999999997,-14.2,3,1501.7040156915477,1717.3371966784334
401320579,2021,-48.19076519823261,0,0,0,0,-3.1999999999999997,-7.800000000000001,3,1345.8679276928744,1394.058692891107
401320580,2021,44.6517956755888,0,0,0,0,-11.200000000000001,3.4999999999999996,3,1402.562958422437,1357.9111627468483
401320581,2021,-104.2724468628619,1,0,0,0,-10.6,-10.0,4,1532.37534595722,1636.6477928200818
401320582,2021,137.40967681816028,-4,0,0,0,3.0,-0.7999999999999998,2,1638.6320443863458,1501.2223675681855
401320583,2021,-284.12905605646415,5,0,0,0,-13.2,-13.5,2,1448.3880842332396,1732.5171402897038
401320584,2021,197.2637658373917,2,0,0,0,3.0,7.0,4,1534.0638533537874,1336.8000875163957
401320585,2021,-95.11956117234013,0,0,0,0,-5.000000000000001,-6.9,5,1328.5544724805495,1423.6740336528896
401320586,2021,-10.976983903106657,0,0,0,0,-14.6,-11.0,4,1652.2651285663958,1663.2421124695024
401320588,2021,-73.15286747232494,-1,1,1,0,-0.39999999999999997,-5.199999999999999,3,1369.2489727807765,1442.4018402531015
401320587,2021,-41.95494890608461,0,0,0,0,1.0,-2.3,6,1355.1367786136773,1397.091727519762
401320589,2021,90.24281998597462,-2,0,0,0,5.0,-2.8,4,1501.6149680894066,1411.372148103432
401320590,2021,51.14585337796257,1,0,0,0,-6.800000000000001,5.4,5,1738.503384269842,1687.3575308918794
401320591,2021,-122.36868383621959,2,0,0,0,-8.399999999999999,-2.8000000000000003,5,1505.7810263077993,1628.1497101440189
401320592,2021,17.3593145105267,-1,0,0,0,-0.8,3.3,4,1439.439741981292,1422.0804274707652
401320593,2021,251.0112089999518,0,0,0,0,10.4,6.8,7,1678.9910133663593,1427.9798043664075
401320594,2021,-14.041909176588888,-4,0,0,0,19.8,3.0999999999999996,3,1473.5473742115466,1487.5892833881355
401320595,2021,260.3458297150846,-4,0,0,0,10.2,16.0,4,1746.869901795362,1486.5240720802774
