game_id,side,recon_ok,err,pts,fga,fgm,tpa,tpm,fta,ftm,oreb,dreb,opp_oreb,opp_dreb,opp_fga,opp_fgm,opp_tpa,opp_tpm,opp_fta,opp_pts,final
401736149,away,1,0,74,65,25,29,8,18,16,9,26,11,27,65,28,23,3,14,71,74
401736150,home,1,0,87,60,34,11,3,20,16,7,26,13,22,75,34,31,9,23,94,87
401736150,away,1,0,94,75,34,31,9,23,17,13,22,7,26,60,34,11,3,20,87,94
401736151,home,1,0,83,62,27,13,4,33,25,13,19,13,26,63,30,28,8,32,94,83
401736151,away,1,0,94,63,30,28,8,32,26,13,26,13,19,62,27,13,4,33,83,94
401736152,home,1,0,100,53,33,30,19,17,15,2,30,10,16,58,19,27,6,9,52,100
401736152,away,1,0,52,58,19,27,6,9,8,10,16,2,30,53,33,30,19,17,100,52
401736153,home,1,0,80,69,26,34,8,25,20,12,26,7,31,61,26,28,12,24,85,80
401736153,away,1,0,85,61,26,28,12,24,21,7,31,12,26,69,26,34,8,25,80,85
401736154,home,1,0,70,61,28,21,8,7,6,6,26,6,25,61,27,24,10,14,75,70
401736154,away,1,0,75,61,27,24,10,14,11,6,25,6,26,61,28,21,8,7,70,75
401736155,home,1,0,75,62,24,33,9,22,18,10,27,10,26,62,30,28,11,20,86,75
401736155,away,1,0,86,62,30,28,11,20,15,10,26,10,27,62,24,33,9,22,75,86
401736156,home,1,0,85,54,30,26,11,23,14,1,18,7,26,53,30,10,1,23,76,85
401736156,away,1,0,76,53,30,10,1,23,15,7,26,1,18,54,30,26,11,23,85,76
401736157,home,1,0,88,55,34,24,12,9,8,3,34,6,18,69,28,28,5,5,65,88
401736157,away,1,0,65,69,28,28,5,5,4,6,18,3,34,55,34,24,12,9,88,65
401736158,home,1,0,83,58,30,20,8,21,15,3,28,20,28,76,30,18,5,18,77,83
401736158,away,1,0,77,76,30,18,5,18,12,20,28,3,28,58,30,20,8,21,83,77
401736159,home,1,0,78,64,29,19,5,24,15,12,27,8,28,59,26,28,10,30,86,78
401736159,away,1,0,86,59,26,28,10,30,24,8,28,12,27,64,29,19,5,24,78,86
401736160,home,1,0,86,62,30,24,11,20,15,10,26,8,21,55,25,29,9,25,77,86
401736160,away,1,0,77,55,25,29,9,25,18,8,21,10,26,62,30,24,11,20,86,77
401736161,home,1,0,84,60,33,12,3,19,15,5,22,7,22,65,28,26,8,17,76,84
401736161,away,1,0,76,65,28,26,8,17,12,7,22,5,22,60,33,12,3,19,84,76
401736162,home,1,0,79,68,31,21,6,11,11,13,22,6,24,58,35,24,9,19,93,79
401736162,away,1,0,93,58,35,24,9,19,14,6,24,13,22,68,31,21,6,11,79,93
401736163,home,0,1,96,69,34,26,11,18,17,9,34,7,24,59,22,25,6,25,68,95
401736163,away,0,0,68,59,22,25,6,25,18,7,24,9,34,69,34,26,11,18,96,68
401736164,home,1,0,52,52,18,14,3,19,13,11,19,9,23,55,27,26,11,18,79,52
401736164,away,1,0,79,55,27,26,11,18,14,9,23,11,19,52,18,14,3,19,52,79
401736165,home,1,0,77,62,29,24,8,13,11,8,21,9,22,65,32,22,12,17,89,77
401736165,away,1,0,89,65,32,22,12,17,13,9,22,8,21,62,29,24,8,13,77,89
401736166,home,1,0,104,59,36,18,6,37,26,12,30,6,16,66,26,24,7,9,67,104
401736166,away,1,0,67,66,26,24,7,9,8,6,16,12,30,59,36,18,6,37,104,67
401736167,home,1,0,65,54,19,23,8,23,19,13,28,8,29,64,29,31,13,14,81,65
401736167,away,1,0,81,64,29,31,13,14,10,8,29,13,28,54,19,23,8,23,65,81
401736168,home,0,0,81,67,28,25,6,25,19,6,28,17,32,76,32,33,6,23,90,81
401736168,away,0,1,90,76,32,33,6,23,20,17,32,6,28,67,28,25,6,25,81,89
401736169,home,1,0,77,63,31,22,5,15,10,10,34,5,22,54,21,24,5,18,58,77
401736169,away,1,0,58,54,21,24,5,18,11,5,22,10,34,63,31,22,5,15,77,58
401736170,home,1,0,85,68,34,29,8,11,9,4,25,10,27,61,28,21,6,7,66,85
401736170,away,1,0,66,61,28,21,6,7,4,10,27,4,25,68,34,29,8,11,85,66
401736171,home,1,0,89,71,27,34,9,29,26,9,19,4,34,54,33,19,9,27,97,89
401736171,away,1,0,97,54,33,19,9,27,22,4,34,9,19,71,27,34,9,29,89,97
401736172,home,1,0,93,66,35,34,15,11,8,6,22,11,25,61,29,19,5,23,80,93
401736172,away,1,0,80,61,29,19,5,23,17,11,25,6,22,66,35,34,15,11,93,80
401736173,home,0,1,95,65,39,19,8,15,9,8,26,5,21,61,31,26,12,11,84,94
401736173,away,0,0,84,61,31,26,12,11,10,5,21,8,26,65,39,19,8,15,95,84
401736174,home,1,0,88,67,32,36,12,17,12,12,27,10,26,62,28,18,6,15,70,88
401736174,away,1,0,70,62,28,18,6,15,8,10,26,12,27,67,32,36,12,17,88,70
401736175,home,1,0,88,60,26,29,10,28,26,10,26,8,21,66,33,19,8,11,84,88
401736175,away,1,0,84,66,33,19,8,11,10,8,21,10,26,60,26,29,10,28,88,84
401736176,home,1,0,101,71,41,29,12,10,7,6,21,12,24,48,24,15,8,28,78,101
401736176,away,1,0,78,48,24,15,8,28,22,12,24,6,21,71,41,29,12,10,101,78
401736177,home,1,0,102,73,37,35,17,16,11,10,28,10,24,65,30,29,6,30,88,102
401736177,away,1,0,88,65,30,29,6,30,22,10,24,10,28,73,37,35,17,16,102,88
401736178,home,1,0,76,53,28,17,3,19,17,6,27,3,17,60,25,26,8,14,70,76
401736178,away,1,0,70,60,25,26,8,14,12,3,17,6,27,53,28,17,3,19,76,70
401736182,home,1,0,88,64,31,26,11,16,15,11,27,10,17,63,25,21,3,20,71,88
401736182,away,1,0,71,63,25,21,3,20,18,10,17,11,27,64,31,26,11,16,88,71
401736183,home,1,0,86,64,31,22,7,20,17,9,28,7,24,64,29,28,12,11,81,86
401736183,away,1,0,81,64,29,28,12,11,11,7,24,9,28,64,31,22,7,20,86,81
401736184,home,1,0,72,56,30,9,3,13,9,9,22,12,20,58,29,15,7,22,79,72
401736184,away,1,0,79,58,29,15,7,22,14,12,20,9,22,56,30,9,3,13,72,79
401736185,home,1,0,80,68,29,27,7,19,15,13,26,5,23,53,24,20,7,23,71,80
401736185,away,1,0,71,53,24,20,7,23,16,5,23,13,26,68,29,27,7,19,80,71
401736186,home,1,0,76,72,29,24,5,17,13,14,26,8,26,60,23,24,9,9,62,76
401736186,away,1,0,62,60,23,24,9,9,7,8,26,14,26,72,29,24,5,17,76,62
401736187,home,1,0,67,57,21,22,6,23,19,13,29,3,24,71,39,30,13,10,98,67
401736187,away,1,0,98,71,39,30,13,10,7,3,24,13,29,57,21,22,6,23,67,98
401736188,home,1,0,75,63,25,22,8,23,17,11,26,12,29,59,26,21,8,27,83,75
401736188,away,1,0,83,59,26,21,8,27,23,12,29,11,26,63,25,22,8,23,75,83
401736189,home,1,0,81,58,26,26,8,25,21,6,26,15,27,70,30,29,7,27,89,81
401736189,away,1,0,89,70,30,29,7,27,22,15,27,6,26,58,26,26,8,25,81,89
401736190,home,1,0,88,67,30,30,9,27,19,8,24,5,30,61,29,29,8,12,77,88
401736190,away,1,0,77,61,29,29,8,12,11,5,30,8,24,67,30,30,9,27,88,77
401736191,home,1,0,92,59,31,21,8,24,22,4,20,9,24,60,34,14,4,24,91,92
401736191,away,1,0,91,60,34,14,4,24,19,9,24,4,20,59,31,21,8,24,92,91
401736192,home,1,0,83,63,27,17,6,28,23,11,18,17,25,59,29,14,4,30,86,83
401736192,away,1,0,86,59,29,14,4,30,24,17,25,11,18,63,27,17,6,28,83,86
401736193,home,1,0,83,59,29,19,11,21,14,6,24,11,26,66,33,24,11,16,90,83
401736193,away,1,0,90,66,33,24,11,16,13,11,26,6,24,59,29,19,11,21,83,90
401736194,home,1,0,86,55,30,23,8,20,18,4,18,12,22,65,35,34,17,24,107,86
401736194,away,1,0,107,65,35,34,17,24,20,12,22,4,18,55,30,23,8,20,86,107
401736195,home,1,0,82,53,30,25,11,16,11,6,26,9,17,60,24,31,7,16,66,82
401736195,away,1,0,66,60,24,31,7,16,11,9,17,6,26,53,30,25,11,16,82,66
401736196,home,1,0,93,61,28,33,16,30,21,7,29,7,31,58,27,14,4,24,80,93
401736196,away,1,0,80,58,27,14,4,24,22,7,31,7,29,61,28,33,16,30,93,80
401736197,home,1,0,91,56,28,15,7,41,28,9,24,12,26,68,27,25,8,32,88,91
401736197,away,1,0,88,68,27,25,8,32,26,12,26,9,24,56,28,15,7,41,91,88
401736198,home,1,0,89,70,32,17,6,21,19,8,23,9,24,67,34,23,6,9,81,89
401736198,away,1,0,81,67,34,23,6,9,7,9,24,8,23,70,32,17,6,21,89,81
401736199,home,1,0,89,75,35,25,8,15,11,9,23,7,32,57,28,21,8,16,79,89
401736199,away,1,0,79,57,28,21,8,16,15,7,32,9,23,75,35,25,8,15,89,79
401736200,home,1,0,87,68,28,31,9,29,22,19,32,10,25,63,20,24,7,21,63,87
401736200,away,1,0,63,63,20,24,7,21,16,10,25,19,32,68,28,31,9,29,87,63
401736201,home,1,0,68,65,27,13,5,12,9,14,26,9,30,57,22,18,3,25,64,68
401736201,away,1,0,64,57,22,18,3,25,17,9,30,14,26,65,27,13,5,12,68,64
401736202,home,0,1,98,67,33,19,7,33,25,12,24,8,19,62,32,26,7,21,86,97
401736202,away,0,0,86,62,32,26,7,21,15,8,19,12,24,67,33,19,7,33,98,86
401736203,home,0,1,69,63,25,12,3,18,16,12,32,12,25,59,15,33,7,25,55,68
401736203,away,0,0,55,59,15,33,7,25,18,12,25,12,32,63,25,12,3,18,69,55
401736204,home,1,0,86,61,29,27,8,25,20,7,14,15,23,64,36,23,8,16,94,86
401736204,away,1,0,94,64,36,23,8,16,14,15,23,7,14,61,29,27,8,25,86,94
401736205,home,1,0,78,67,28,35,12,12,10,10,28,13,24,69,26,36,12,19,81,78
401736205,away,1,0,81,69,26,36,12,19,17,13,24,10,28,67,28,35,12,12,78,81
401736206,home,1,0,85,65,30,26,11,16,14,10,35,7,23,64,23,12,2,12,59,85
401736206,away,1,0,59,64,23,12,2,12,11,7,23,10,35,65,30,26,11,16,85,59
401736207,home,1,0,75,62,23,28,7,28,22,10,21,8,26,56,29,18,6,28,85,75
401736207,away,1,0,85,56,29,18,6,28,21,8,26,10,21,62,23,28,7,28,75,85
401736208,home,1,0,83,66,33,22,6,12,11,2,25,9,25,63,32,18,10,25,94,83
401736208,away,1,0,94,63,32,18,10,25,20,9,25,2,25,66,33,22,6,12,83,94
401736209,home,1,0,92,71,33,23,4,27,22,13,27,8,20,70,33,32,13,18,96,92
401736209,away,1,0,96,70,33,32,13,18,17,8,20,13,27,71,33,23,4,27,92,96
401736210,home,1,0,86,67,29,17,6,25,22,9,14,5,27,56,35,12,6,22,94,86
401736210,away,1,0,94,56,35,12,6,22,18,5,27,9,14,67,29,17,6,25,86,94
401736211,home,1,0,83,65,26,30,11,29,20,10,32,8,32,68,26,32,13,19,78,83
401736211,away,1,0,78,68,26,32,13,19,13,8,32,10,32,65,26,30,11,29,83,78
401736212,home,1,0,106,78,41,39,18,7,6,10,26,6,24,64,33,18,6,25,91,106
401736212,away,1,0,91,64,33,18,6,25,19,6,24,10,26,78,41,39,18,7,106,91
401736213,home,1,0,97,64,34,26,9,23,20,8,26,6,22,57,30,13,7,21,81,97
401736213,away,1,0,81,57,30,13,7,21,14,6,22,8,26,64,34,26,9,23,97,81
401736214,home,1,0,79,60,29,11,4,18,17,10,31,8,18,60,22,18,5,25,71,79
401736214,away,1,0,71,60,22,18,5,25,22,8,18,10,31,60,29,11,4,18,79,71
401736215,home,1,0,90,67,37,18,4,22,12,6,32,5,25,66,30,26,9,15,81,90
401736215,away,1,0,81,66,30,26,9,15,12,5,25,6,32,67,37,18,4,22,90,81
401736216,home,1,0,85,65,30,28,9,22,16,12,23,9,26,63,33,26,11,17,92,85
401736216,away,1,0,92,63,33,26,11,17,15,9,26,12,23,65,30,28,9,22,85,92
401736217,home,0,1,81,68,27,24,10,21,17,12,23,5,31,57,26,24,9,26,84,80
401736217,away,0,0,84,57,26,24,9,26,23,5,31,12,23,68,27,24,10,21,81,84
401736218,home,1,0,102,66,36,32,10,24,20,11,30,9,18,61,23,19,4,17,63,102
401736218,away,1,0,63,61,23,19,4,17,13,9,18,11,30,66,36,32,10,24,102,63
401736219,home,1,0,84,60,31,27,8,18,14,6,35,13,25,70,20,27,6,14,57,84
401736219,away,1,0,57,70,20,27,6,14,11,13,25,6,35,60,31,27,8,18,84,57
401736430,home,1,0,59,59,22,16,4,14,11,9,21,10,30,60,27,18,8,12,74,59
401736430,away,1,0,74,60,27,18,8,12,12,10,30,9,21,59,22,16,4,14,59,74
401736220,home,1,0,81,62,31,16,5,17,14,10,27,8,18,58,16,15,3,22,54,81
401736220,away,1,0,54,58,16,15,3,22,19,8,18,10,27,62,31,16,5,17,81,54
401736221,home,1,0,89,64,30,29,12,19,17,9,23,4,28,51,27,17,5,26,79,89
401736221,away,1,0,79,51,27,17,5,26,20,4,28,9,23,64,30,29,12,19,89,79
401736222,home,0,1,80,60,29,22,5,21,17,15,31,3,21,69,32,23,10,8,80,79
401736222,away,0,0,80,69,32,23,10,8,6,3,21,15,31,60,29,22,5,21,80,80
401736223,home,1,0,98,61,32,22,8,31,26,8,30,7,19,61,28,21,8,31,89,98
401736223,away,1,0,89,61,28,21,8,31,25,7,19,8,30,61,32,22,8,31,98,89
401736224,home,1,0,92,78,37,27,9,9,9,7,23,5,30,55,27,20,3,23,75,92
401736224,away,1,0,75,55,27,20,3,23,18,5,30,7,23,78,37,27,9,9,92,75
401736225,home,1,0,87,69,34,19,7,19,12,10,23,6,24,59,32,22,10,23,89,87
401736225,away,1,0,89,59,32,22,10,23,15,6,24,10,23,69,34,19,7,19,87,89
401736226,home,1,0,82,63,29,30,11,15,13,9,22,9,24,61,27,31,11,8,71,82
401736226,away,1,0,71,61,27,31,11,8,6,9,24,9,22,63,29,30,11,15,82,71
401736228,home,1,0,70,62,24,24,9,16,13,11,25,8,27,66,32,17,5,14,79,70
401736228,away,1,0,79,66,32,17,5,14,10,8,27,11,25,62,24,24,9,16,70,79
401736227,home,1,0,68,57,24,17,5,19,15,6,21,7,28,61,34,25,9,13,86,68
401736227,away,1,0,86,61,34,25,9,13,9,7,28,6,21,57,24,17,5,19,68,86
401736229,home,1,0,80,70,30,26,6,17,14,8,29,14,31,68,29,22,10,8,75,80
401736229,away,1,0,75,68,29,22,10,8,7,14,31,8,29,70,30,26,6,17,80,75
401736230,home,1,0,90,66,29,29,11,24,21,8,23,4,25,59,30,28,12,9,81,90
401736230,away,1,0,81,59,30,28,12,9,9,4,25,8,23,66,29,29,11,24,90,81
401736231,home,1,0,102,73,36,33,14,25,16,11,32,13,31,70,27,24,8,12,72,102
401736231,away,1,0,72,70,27,24,8,12,10,13,31,11,32,73,36,33,14,25,102,72
401736232,home,1,0,81,66,30,15,4,31,17,13,25,7,32,56,27,19,6,25,79,81
401736232,away,1,0,79,56,27,19,6,25,19,7,32,13,25,66,30,15,4,31,81,79
401736233,home,1,0,87,63,30,25,7,26,20,9,25,7,25,56,25,26,7,24,78,87
401736233,away,1,0,78,56,25,26,7,24,21,7,25,9,25,63,30,25,7,26,87,78
401736234,home,1,0,93,64,32,18,8,22,21,6,32,7,24,63,31,23,6,19,83,93
401736234,away,1,0,83,63,31,23,6,19,15,7,24,6,32,64,32,18,8,22,93,83
401736235,home,1,0,61,66,21,24,6,14,13,7,29,11,36,67,26,32,12,21,80,61
401736235,away,1,0,80,67,26,32,12,21,16,11,36,7,29,66,21,24,6,14,61,80
401736236,home,1,0,79,71,34,16,1,10,10,7,28,10,26,69,30,23,6,5,71,79
401736236,away,1,0,71,69,30,23,6,5,5,10,26,7,28,71,34,16,1,10,79,71
401736237,home,1,0,87,53,29,21,10,23,19,9,31,12,19,65,27,25,7,21,76,87
401736237,away,1,0,76,65,27,25,7,21,15,12,19,9,31,53,29,21,10,23,87,76
401736238,home,1,0,82,52,29,27,13,12,11,4,27,11,21,79,38,37,10,6,91,82
401736238,away,1,0,91,79,38,37,10,6,5,11,21,4,27,52,29,27,13,12,82,91
401736239,home,1,0,70,57,27,11,2,17,14,6,29,7,24,68,27,23,3,14,68,70
401736239,away,1,0,68,68,27,23,3,14,11,7,24,6,29,57,27,11,2,17,70,68
401736240,home,0,1,100,70,35,31,12,20,18,10,25,7,22,64,30,29,11,14,82,99
401736240,away,0,0,82,64,30,29,11,14,11,7,22,10,25,70,35,31,12,20,100,82
401736241,home,1,0,79,61,29,24,6,19,15,9,19,8,27,54,21,15,3,22,65,79
401736241,away,1,0,65,54,21,15,3,22,20,8,27,9,19,61,29,24,6,19,79,65
401736242,home,1,0,87,70,35,15,4,16,13,13,32,7,21,73,30,28,10,13,81,87
401736242,away,1,0,81,73,30,28,10,13,11,7,21,13,32,70,35,15,4,16,87,81
401736243,home,1,0,104,60,34,21,6,35,30,8,22,9,19,66,35,31,12,24,102,104
401736243,away,1,0,102,66,35,31,12,24,20,9,19,8,22,60,34,21,6,35,104,102
401736244,home,1,0,102,73,40,22,8,19,14,11,22,9,24,69,34,19,8,11,83,102
401736244,away,1,0,83,69,34,19,8,11,7,9,24,11,22,73,40,22,8,19,102,83
401736245,home,1,0,79,70,30,28,9,11,10,8,28,10,37,58,24,23,7,28,72,79
401736245,away,1,0,72,58,24,23,7,28,17,10,37,8,28,70,30,28,9,11,79,72
401736246,home,1,0,92,72,35,27,10,16,12,15,17,6,22,64,34,25,9,14,88,92
401736246,away,1,0,88,64,34,25,9,14,11,6,22,15,17,72,35,27,10,16,92,88
401736247,home,1,0,69,67,25,19,7,14,12,9,20,9,27,59,28,13,3,22,74,69
401736247,away,1,0,74,59,28,13,3,22,15,9,27,9,20,67,25,19,7,14,69,74
401736248,home,1,0,78,54,29,15,7,16,13,7,27,9,25,70,33,32,12,16,91,78
401736248,away,1,0,91,70,33,32,12,16,13,9,25,7,27,54,29,15,7,16,78,91
401736249,home,1,0,77,69,25,32,14,15,13,11,25,3,32,56,27,29,12,19,78,77
401736249,away,1,0,78,56,27,29,12,19,12,3,32,11,25,69,25,32,14,15,77,78
401736250,home,1,0,77,80,30,25,5,16,12,12,28,5,32,58,29,18,5,29,85,77
401736250,away,1,0,85,58,29,18,5,29,22,5,32,12,28,80,30,25,5,16,77,85
401736251,home,1,0,99,65,38,23,9,22,14,5,25,7,28,65,30,21,8,14,80,99
401736251,away,1,0,80,65,30,21,8,14,12,7,28,5,25,65,38,23,9,22,99,80
401736252,home,1,0,49,66,18,19,7,8,6,9,24,5,37,59,31,26,9,20,86,49
401736252,away,1,0,86,59,31,26,9,20,15,5,37,9,24,66,18,19,7,8,49,86
401736253,home,1,0,79,64,29,24,10,14,11,7,37,9,30,66,25,26,7,15,66,79
401736253,away,1,0,66,66,25,26,7,15,9,9,30,7,37,64,29,24,10,14,79,66
401736254,home,1,0,67,59,21,29,7,22,18,6,27,5,30,56,19,32,7,16,58,67
401736254,away,1,0,58,56,19,32,7,16,13,5,30,6,27,59,21,29,7,22,67,58
401736255,home,1,0,98,62,37,27,14,11,10,2,27,13,19,67,28,32,8,15,77,98
401736255,away,1,0,77,67,28,32,8,15,13,13,19,2,27,62,37,27,14,11,98,77
401736256,home,1,0,86,76,34,29,10,11,8,9,30,11,29,65,34,15,5,26,90,86
401736256,away,1,0,90,65,34,15,5,26,17,11,29,9,30,76,34,29,10,11,86,90
401781604,home,1,0,131,107,52,56,19,8,8,12,29,17,39,104,57,56,21,16,151,131
401781604,away,1,0,151,104,57,56,21,16,16,17,39,12,29,107,52,56,19,8,131,151
401736257,home,1,0,86,59,30,14,7,25,19,7,19,11,22,64,35,28,13,14,93,86
401736257,away,1,0,93,64,35,28,13,14,10,11,22,7,19,59,30,14,7,25,86,93
401736258,home,0,0,98,63,33,22,12,21,20,4,30,6,24,69,31,34,11,14,85,98
401736258,away,0,1,85,69,31,34,11,14,12,6,24,4,30,63,33,22,12,21,98,84
401736259,home,1,0,91,68,31,29,9,24,20,10,21,12,24,53,24,15,7,16,68,91
401736259,away,1,0,68,53,24,15,7,16,13,12,24,10,21,68,31,29,9,24,91,68
401736260,home,1,0,87,67,31,20,6,21,19,5,29,6,25,61,25,27,9,17,72,87
401736260,away,1,0,72,61,25,27,9,17,13,6,25,5,29,67,31,20,6,21,87,72
401736261,home,1,0,63,68,23,21,4,14,13,6,28,9,39,66,32,23,10,17,87,63
401736261,away,1,0,87,66,32,23,10,17,13,9,39,6,28,68,23,21,4,14,63,87
401736262,home,1,0,79,63,26,28,11,21,16,5,27,4,32,65,34,24,10,15,90,79
401736262,away,1,0,90,65,34,24,10,15,12,4,32,5,27,63,26,28,11,21,79,90
401736263,home,1,0,86,71,29,24,8,23,20,10,24,5,34,59,33,28,12,36,101,86
401736263,away,1,0,101,59,33,28,12,36,23,5,34,10,24,71,29,24,8,23,86,101
401736264,home,1,0,80,68,29,23,11,14,11,10,26,9,28,66,27,11,2,17,70,80
401736264,away,1,0,70,66,27,11,2,17,14,9,28,10,26,68,29,23,11,14,80,70
401736265,home,1,0,57,54,21,20,4,15,11,8,23,8,31,66,37,20,9,15,95,57
401736265,away,1,0,95,66,37,20,9,15,12,8,31,8,23,54,21,20,4,15,57,95
401736266,home,1,0,89,66,29,30,10,22,21,8,29,9,24,69,31,30,7,13,76,89
401736266,away,1,0,76,69,31,30,7,13,7,9,24,8,29,66,29,30,10,22,89,76
401736267,home,1,0,109,64,37,25,10,38,25,12,36,10,20,70,27,26,8,23,78,109
401736267,away,1,0,78,70,27,26,8,23,16,10,20,12,36,64,37,25,10,38,109,78
401736268,home,1,0,86,62,27,28,9,25,23,10,29,7,22,63,27,26,10,19,76,86
401736268,away,1,0,76,63,27,26,10,19,12,7,22,10,29,62,27,28,9,25,86,76
401736270,home,1,0,99,73,36,29,10,19,17,7,26,9,28,70,39,27,11,18,101,99
401736270,away,1,0,101,70,39,27,11,18,12,9,28,7,26,73,36,29,10,19,99,101
401736271,home,1,0,69,56,29,13,3,9,8,8,36,7,21,59,22,19,5,11,58,69
401736271,away,1,0,58,59,22,19,5,11,9,7,21,8,36,56,29,13,3,9,69,58
401736272,home,1,0,95,63,35,29,12,14,13,8,24,8,16,53,20,29,9,23,64,95
401736272,away,1,0,64,53,20,29,9,23,15,8,16,8,24,63,35,29,12,14,95,64
401736269,home,1,0,78,62,28,26,10,14,12,7,25,7,22,65,33,29,11,16,93,78
401736269,away,1,0,93,65,33,29,11,16,16,7,22,7,25,62,28,26,10,14,78,93
401736273,home,1,0,80,72,30,18,4,21,16,14,24,11,26,72,36,36,15,24,106,80
401736273,away,1,0,106,72,36,36,15,24,19,11,26,14,24,72,30,18,4,21,80,106
401736274,home,1,0,72,58,24,17,5,22,19,9,23,6,27,66,35,22,5,14,88,72
401736274,away,1,0,88,66,35,22,5,14,13,6,27,9,23,58,24,17,5,22,72,88
401736275,home,1,0,86,66,37,18,7,8,5,4,18,7,20,60,34,17,8,17,90,86
401736275,away,1,0,90,60,34,17,8,17,14,7,20,4,18,66,37,18,7,8,86,90
401736276,home,1,0,85,59,27,17,8,26,23,3,23,3,34,67,42,20,9,10,101,85
401736276,away,1,0,101,67,42,20,9,10,8,3,34,3,23,59,27,17,8,26,85,101
401736277,home,0,0,92,73,36,23,7,14,13,9,30,5,28,61,28,26,8,24,83,92
401736277,away,0,1,83,61,28,26,8,24,19,5,28,9,30,73,36,23,7,14,92,82
401736278,home,1,0,75,62,24,33,11,21,16,8,19,9,25,59,30,25,11,8,77,75
401736278,away,1,0,77,59,30,25,11,8,6,9,25,8,19,62,24,33,11,21,75,77
401736279,home,0,2,103,68,36,24,10,27,21,9,23,10,26,69,32,18,6,18,86,101
401736279,away,0,0,86,69,32,18,6,18,16,10,26,9,23,68,36,24,10,27,103,86
401736280,home,1,0,74,63,26,24,4,19,18,8,26,12,24,76,36,30,9,8,89,74
401736280,away,1,0,89,76,36,30,9,8,8,12,24,8,26,63,26,24,4,19,74,89
401736281,home,1,0,107,61,32,23,11,38,32,6,27,6,25,71,36,20,7,26,101,107
401736281,away,1,0,101,71,36,20,7,26,22,6,25,6,27,61,32,23,11,38,107,101
401736282,home,1,0,85,63,34,22,11,8,6,5,19,6,26,61,33,25,11,13,88,85
401736282,away,1,0,88,61,33,25,11,13,11,6,26,5,19,63,34,22,11,8,85,88
401736283,home,1,0,100,70,36,31,15,19,13,11,30,6,25,65,35,27,10,18,93,100
401736283,away,1,0,93,65,35,27,10,18,13,6,25,11,30,70,36,31,15,19,100,93
401736284,home,1,0,67,65,26,25,7,12,8,7,23,6,32,49,22,23,11,15,68,67
401736284,away,1,0,68,49,22,23,11,15,13,6,32,7,23,65,26,25,7,12,67,68
401736285,home,1,0,95,60,34,29,13,18,14,6,31,9,18,63,27,15,4,17,72,95
401736285,away,1,0,72,63,27,15,4,17,14,9,18,6,31,60,34,29,13,18,95,72
401736286,home,1,0,78,64,28,20,5,24,17,13,29,7,22,54,20,24,6,17,62,78
401736286,away,1,0,62,54,20,24,6,17,16,7,22,13,29,64,28,20,5,24,78,62
401736287,home,1,0,66,61,27,19,6,10,6,8,28,5,27,59,24,27,10,16,73,66
401736287,away,1,0,73,59,24,27,10,16,15,5,27,8,28,61,27,19,6,10,66,73
401736288,home,1,0,78,61,26,14,2,25,24,4,26,14,30,66,33,27,12,13,88,78
401736288,away,1,0,88,66,33,27,12,13,10,14,30,4,26,61,26,14,2,25,78,88
401736289,home,1,0,106,88,40,33,11,19,15,13,29,12,34,80,41,26,7,25,108,106
401736289,away,1,0,108,80,41,26,7,25,19,12,34,13,29,88,40,33,11,19,106,108
401736290,home,1,0,58,63,23,24,8,8,4,4,18,10,35,64,42,27,17,14,111,58
401736290,away,1,0,111,64,42,27,17,14,10,10,35,4,18,63,23,24,8,8,58,111
401736292,home,1,0,78,65,28,21,5,22,17,6,22,7,28,60,31,17,4,23,87,78
401736292,away,1,0,87,60,31,17,4,23,21,7,28,6,22,65,28,21,5,22,78,87
401736291,home,1,0,99,62,36,21,9,23,18,10,23,6,13,60,31,12,3,20,83,99
401736291,away,1,0,83,60,31,12,3,20,18,6,13,10,23,62,36,21,9,23,99,83
401736295,home,1,0,74,65,30,15,2,15,12,6,27,5,27,65,32,22,4,13,78,74
401736295,away,1,0,78,65,32,22,4,13,10,5,27,6,27,65,30,15,2,15,74,78
401736293,home,1,0,67,62,26,18,5,18,10,13,27,14,31,67,33,23,7,14,83,67
401736293,away,1,0,83,67,33,23,7,14,10,14,31,13,27,62,26,18,5,18,67,83
401736294,home,1,0,101,75,35,39,18,16,13,18,28,17,22,70,25,33,10,18,77,101
401736294,away,1,0,77,70,25,33,10,18,17,17,22,18,28,75,35,39,18,16,101,77
401736296,home,1,0,85,63,31,24,12,13,11,2,33,16,29,73,29,26,6,16,76,85
401736296,away,1,0,76,73,29,26,6,16,12,16,29,2,33,63,31,24,12,13,85,76
401736297,home,1,0,78,61,34,15,4,9,6,8,25,7,18,63,27,16,2,15,64,78
401736297,away,1,0,64,63,27,16,2,15,8,7,18,8,25,61,34,15,4,9,78,64
401736298,home,1,0,100,64,37,25,13,15,13,7,25,10,17,70,34,31,12,13,91,100
401736298,away,1,0,91,70,34,31,12,13,11,10,17,7,25,64,37,25,13,15,100,91
401736299,home,1,0,82,60,29,20,8,19,16,8,31,12,23,70,25,25,5,12,66,82
401736299,away,1,0,66,70,25,25,5,12,11,12,23,8,31,60,29,20,8,19,82,66
401736300,home,1,0,87,66,34,27,9,12,10,3,21,9,25,67,32,22,9,26,91,87
401736300,away,1,0,91,67,32,22,9,26,18,9,25,3,21,66,34,27,9,12,87,91
401736301,home,1,0,72,58,25,22,4,19,18,9,22,9,22,60,27,27,5,25,78,72
