game_id,season,margin,total,pstr,pnews,telo,zone,rest,b2b,form5,pace_d,pace_s,tov,oreb,ftr,p3ar,p3pct,stk,bench,drop,fluid,pmr,pfr,ftp,blkr,q4,road,m_scdef,m_pade,m_rb,m_vo,m_all5,lgenv
401507206,2023,23.0,171.0,0.0546,0.012,4.8,-1.684,-1,0,7.92,2.78,162.46,-0.0242,-0.0166,0.0241,0.0375,0.0314,1.25,-0.5706,0.6447,-0.1303,0.4103,-2.8437,-0.0733,0.9244,-0.024,0,0.0876,0.2789,0.0409,0.3573,0.5245,159.64
401507207,2023,24.0,168.0,0.3837,0.3069,106.7,6.06,0,0,21.44,1.54,163.52,-0.0173,-0.0014,0.0754,-0.0299,0.021,1.78,-0.0322,0.4162,0.2931,0.8257,3.4969,0.0212,-1.3022,0.0703,0,0.1844,0.2674,-0.0055,0.1559,0.5291,159.77
401507208,2023,1.0,177.0,0.228,0.3157,17.4,-3.09,-1,0,7.32,4.35,161.81,0.0065,0.0148,-0.0113,0.0611,0.0497,2.01,0.4695,-0.2734,0.5391,0.1258,0.3037,-0.0189,1.7553,-0.0243,1,0.4137,0.3792,0.0934,0.1994,0.9856,159.87
401507209,2023,10.0,176.0,-0.0579,-0.0311,22.6,3.616,0,0,3.07,-2.51,163.91,-0.004,-0.1641,-0.0248,-0.0063,-0.0024,-0.99,-0.8422,0.9293,-0.1925,-0.011,-3.3236,-0.0386,-2.2565,0.0509,1,-0.0138,0.3374,-0.3855,-0.3243,-0.4541,160.06
401507210,2023,8.0,168.0,0.6184,0.7758,135.0,1.215,0,0,19.66,-1.03,162.11,-0.0272,-0.0658,0.0309,0.078,0.0497,5.01,0.4477,0.399,0.5735,0.9393,-5.3034,-0.0227,2.4937,-0.1237,2,0.7553,0.6379,-0.0467,-0.0085,1.0083,160.23
401507211,2023,-8.0,170.0,0.0546,-0.1164,39.1,5.384,0,0,2.03,-0.55,167.38,-0.007,0.0045,-0.0249,-0.141,-0.012,-0.24,-0.2423,0.1775,-0.1966,0.1565,0.6459,-0.0149,-1.7063,0.16,0,-0.1548,0.0039,-0.1529,-0.066,-0.3697,160.32
401507212,2023,11.0,197.0,-0.0838,-0.0756,10.2,3.572,2,0,-5.82,-3.06,161.54,-0.005,0.0274,-0.0269,-0.077,-0.0638,-4.0,-0.2181,0.1817,-0.2342,-0.1217,-1.4011,0.0328,-2.376,0.1931,0,-0.3872,-0.1714,0.1116,-0.1155,-0.3975,160.42
401507213,2023,-15.0,139.0,-0.2661,-0.2347,-70.9,-0.89,1,0,-14.74,-3.25,163.28,0.0222,-0.1318,0.0209,0.02,0.0221,-2.81,-0.1852,-0.0469,-0.1567,-0.6256,0.1444,-0.0296,-1.2719,0.0919,2,0.0863,-0.0766,-0.484,-0.164,-0.5712,160.81
401507214,2023,17.0,143.0,-0.1281,-0.1205,-40.9,-3.791,0,0,-13.79,0.29,161.81,0.0215,0.061,-0.0582,-0.0099,0.028,0.16,0.3029,-0.5458,-0.1455,-0.6573,-0.4602,-0.0679,2.2149,-0.0416,0,-0.0966,-0.1217,-0.0284,-0.072,-0.2788,160.58
401507215,2023,23.0,195.0,0.3429,0.4019,89.6,2.014,-2,0,12.91,-6.93,167.47,-0.0325,-0.0337,-0.0671,0.079,-0.0006,0.51,0.0257,0.3753,0.1975,0.6602,-1.1067,0.01,-1.1425,-0.0928,0,0.0139,0.3791,-0.192,-0.1724,0.0722,160.4
401507216,2023,17.0,179.0,0.1313,0.2234,52.6,1.902,1,0,9.38,-2.96,164.37,-0.0173,-0.0158,0.0155,-0.0637,-0.0162,-0.15,-0.1073,0.4103,0.2685,0.4196,-2.2106,-0.0163,-0.0547,-0.0616,1,0.3189,0.0906,-0.1723,-0.0956,0.0928,160.75
401507217,2023,22.0,148.0,-0.3631,-0.3467,-85.8,-4.947,-1,0,-15.74,-1.76,160.93,0.0375,-0.0884,0.0313,0.0676,-0.0678,1.71,-0.4003,0.0885,-0.3079,-0.6697,-0.9743,-0.0195,1.1387,-0.0794,3,0.1126,-0.1015,-0.4001,-0.1463,-0.597,160.94
401507218,2023,-2.0,196.0,0.0241,0.0492,-25.5,-4.227,0,0,5.35,1.84,161.82,0.0017,-0.0227,0.023,0.089,0.0504,4.05,0.2807,-0.3441,0.0807,-0.0611,1.3003,-0.0373,2.2243,-0.1478,0,0.384,0.2637,-0.1335,0.1008,0.3818,160.81
401507219,2023,5.0,183.0,-0.4445,-0.4161,-107.0,-4.917,0,0,-26.89,5.89,169.22,0.0255,0.0334,0.0771,-0.089,-0.0245,0.28,-0.1618,-0.3036,-0.251,-0.8949,0.4748,-0.0484,0.8747,-0.0103,0,-0.0295,-0.236,0.1473,0.3267,0.1091,161.16
401507220,2023,8.0,164.0,0.0115,-0.016,-15.7,-2.06,0,0,-2.95,-0.23,160.96,0.0073,0.0553,-0.0362,0.0093,0.0474,0.11,0.391,-0.4668,-0.0365,-0.2866,-1.3889,-0.1001,2.0863,-0.0258,1,-0.0381,-0.0978,0.0405,-0.035,-0.1057,161.38
401507221,2023,18.0,186.0,0.5308,0.5308,44.0,-2.003,-2,0,7.02,-3.82,163.23,-0.0112,-0.0303,0.0112,0.067,0.023,-0.79,0.194,0.3847,0.5337,0.6107,-2.5752,0.016,0.9878,-0.2207,0,0.4853,0.1363,-0.1015,-0.0795,0.4749,161.4
401507222,2023,-10.0,162.0,-0.1617,-0.2164,-49.8,-2.205,0,0,-3.77,-2.05,160.63,0.0486,-0.0226,-0.0016,0.0019,-0.0282,0.93,-0.0464,-0.1912,-0.2479,-0.3874,2.4225,-0.0423,0.9882,-0.1964,1,0.1702,-0.1722,-0.19,-0.2062,-0.4732,161.64
401507223,2023,28.0,196.0,-0.0295,0.0154,-50.7,-1.598,0,0,-6.63,6.71,167.7,0.0084,0.0207,0.0713,-0.048,0.0849,0.23,0.4291,-0.4586,0.151,-0.1998,4.5254,0.0056,1.7859,0.0643,2,0.1726,0.1129,-0.0321,0.1138,0.2755,161.64
401507224,2023,-2.0,176.0,-0.1552,-0.2022,-31.6,0.014,1,0,-4.45,1.13,160.85,-0.021,0.0543,0.0066,-0.0374,-0.025,-3.09,-0.2624,0.0596,-0.0263,-0.1189,3.4815,0.1705,-2.3974,0.0723,0,-0.3067,-0.1519,0.0611,0.0952,-0.0776,161.97
401507225,2023,17.0,161.0,-0.2392,-0.1635,-44.3,-4.396,3,0,-6.41,0.71,164.07,0.0229,0.1338,-0.0202,-0.0153,-0.0656,1.11,0.3613,-0.5791,-0.0439,-0.1147,-0.9084,0.019,0.5873,-0.166,1,0.0214,-0.0586,0.3945,0.3253,0.5637,162.1
401507226,2023,-15.0,147.0,-0.363,-0.3964,-135.5,-4.059,0,0,-7.48,0.98,167.47,-0.0116,-0.0304,0.0021,0.0127,-0.0078,-0.0,-0.2335,-0.2302,-0.1087,-0.2875,0.453,-0.0105,-0.4053,-0.0973,2,-0.0437,-0.053,-0.1298,0.0744,-0.1879,162.09
401507227,2023,4.0,194.0,0.5388,0.5339,170.9,2.365,-1,0,14.37,4.11,162.09,-0.0346,0.0432,-0.0248,0.0567,0.1055,3.05,0.151,0.4912,0.2254,0.7943,-0.7969,0.0677,0.5723,0.0667,0,0.1629,0.4785,0.4046,0.1654,0.9921,161.95
401507228,2023,7.0,173.0,0.0779,0.0767,15.7,0.509,1,0,9.58,0.9,162.72,-0.028,-0.0871,0.0259,0.0554,-0.0153,2.61,0.0097,0.098,0.1051,0.2418,-3.0006,0.0126,0.8021,0.1361,0,0.3112,0.4304,-0.0833,0.0638,0.4265,162.25
401507229,2023,7.0,171.0,0.7077,0.7031,134.2,0.441,1,0,8.2,-2.9,163.66,-0.041,-0.1199,0.0187,0.0345,0.1075,0.89,0.1546,0.5977,0.5418,0.5391,-3.4849,0.0064,0.3137,-0.0688,0,0.7214,0.6093,-0.0336,-0.1854,0.8497,162.35
401507230,2023,-11.0,169.0,-0.1079,-0.0974,13.5,0.176,0,0,-5.98,-6.21,169.03,-0.0041,-0.028,-0.0811,0.0397,-0.0853,-1.13,-0.5772,0.6878,-0.2271,-0.1514,-2.9699,-0.0139,-2.1144,-0.0965,0,-0.2708,-0.0585,-0.0691,-0.1159,-0.3864,162.42
401507231,2023,20.0,166.0,0.4033,0.3615,162.7,7.819,1,0,7.4,-0.24,167.9,-0.0212,0.0018,-0.008,-0.1286,-0.0291,1.65,0.2965,0.0548,0.1197,0.2804,0.9038,-0.0194,-0.3935,0.1757,0,0.1389,0.4052,-0.1352,-0.0957,0.2017,162.48
401507232,2023,8.0,184.0,0.3227,0.2002,72.8,3.933,3,0,12.49,1.21,163.55,-0.0199,-0.1199,0.0572,0.0673,0.0169,2.47,0.0922,0.0185,-0.0273,0.2756,-0.014,-0.0108,1.7761,0.0862,1,0.2924,0.2752,-0.1775,-0.2949,-0.1634,162.51
401507233,2023,-14.0,150.0,-0.0273,-0.104,22.9,1.507,3,0,-2.96,-7.25,166.18,0.0245,0.0436,-0.1625,0.0561,-0.0278,-1.33,-0.2833,0.2948,-0.2457,-0.1883,-3.2479,-0.1199,-0.6254,-0.0751,1,-0.2295,-0.2555,-0.0768,-0.1354,-0.55,162.7
401507234,2023,2.0,158.0,-0.6589,-0.722,-140.6,-0.295,0,0,-9.64,2.32,163.12,0.0264,0.1073,-0.0477,-0.0366,-0.1225,-0.03,-0.1907,-0.6798,-0.6008,-0.5929,4.2111,-0.0002,-0.743,-0.0149,0,-0.7111,-0.4695,0.2422,0.2921,-0.5217,162.59
401507235,2023,11.0,139.0,0.1547,0.089,79.5,2.77,0,0,8.07,1.88,162.34,-0.051,0.0268,0.0304,-0.0044,-0.0068,0.49,-0.308,0.512,0.0525,0.5623,-3.0744,0.0659,-0.9957,0.0884,1,-0.2518,0.1876,0.1214,0.2276,0.329,162.55
401507236,2023,4.0,156.0,0.5213,0.5309,164.7,4.5,1,0,9.34,-1.29,167.83,-0.0059,0.0144,0.0206,-0.0125,0.0136,2.06,0.1484,0.509,0.3247,0.6103,0.8203,0.03,1.0159,-0.0277,1,0.3158,0.5052,0.0518,-0.0793,0.6627,162.35
401507237,2023,8.0,176.0,0.0753,0.0808,53.9,3.847,1,0,5.82,1.61,165.08,0.0089,0.0172,-0.087,-0.0676,0.0811,2.88,0.25,-0.2103,-0.0247,0.1073,-2.4282,-0.015,0.5462,-0.0533,0,0.1242,0.3766,-0.1203,0.0077,0.2053,162.3
401507238,2023,-1.0,153.0,-0.1929,-0.1219,-61.0,-1.81,0,0,-12.47,-1.59,163.11,-0.0006,-0.0462,0.0054,-0.0224,0.0712,-2.93,-0.1741,0.0076,0.1106,-0.556,2.2327,0.0014,-1.0628,0.1677,0,-0.0648,-0.2487,-0.1369,-0.0605,-0.2584,162.41
401507239,2023,6.0,150.0,-0.0937,-0.0568,-70.5,-0.463,-2,0,7.82,-1.31,162.49,0.0431,-0.004,-0.0412,0.036,0.0085,-0.81,0.3205,-0.2242,0.1682,-0.1753,1.5037,0.008,1.0184,-0.0006,0,0.1427,-0.3778,-0.1098,-0.2739,-0.4168,162.33
401507240,2023,-24.0,202.0,-0.6147,-0.5874,-153.3,-0.706,0,0,-0.6,1.08,161.8,0.0029,0.0023,0.0152,-0.033,-0.0855,0.57,0.0076,-0.6585,-0.2977,-0.467,1.063,-0.0215,-1.1153,0.1935,1,-0.3223,0.1112,0.1628,-0.0134,-0.1753,162.23
401507241,2023,-11.0,165.0,-0.108,-0.1482,-7.7,0.103,0,0,-10.8,-6.46,164.94,0.0277,0.028,-0.1382,0.0685,-0.0433,-1.96,-0.3351,0.3291,-0.2545,-0.4341,-2.5949,-0.118,-1.1164,-0.2138,2,-0.2839,-0.2174,-0.1413,-0.0703,-0.5378,162.56
401507242,2023,7.0,179.0,0.4149,0.3447,116.5,4.146,-1,0,9.69,-2.8,165.94,-0.0309,-0.0537,0.074,-0.0882,-0.0222,0.12,0.042,0.4495,0.2721,0.2216,3.4922,-0.0014,-0.2702,-0.008,2,0.0711,0.103,-0.2024,-0.2319,-0.1402,162.58
401507243,2023,26.0,170.0,0.8115,0.7895,250.5,2.291,0,0,12.73,0.75,160.81,-0.0633,0.0222,0.0076,0.0726,0.1025,1.84,0.0394,0.8215,0.5194,0.9948,-4.9452,0.0453,1.0549,-0.0103,0,0.3915,0.4109,0.0688,0.1872,0.9743,162.71
401507244,2023,-8.0,182.0,-0.4741,-0.4933,-133.6,-1.219,-1,0,-10.35,-1.85,163.73,0.0104,0.062,-0.0265,-0.1415,-0.0751,-3.11,-0.2728,-0.3573,-0.3146,-0.5166,4.3909,-0.0193,-1.7667,0.0135,0,-0.3549,-0.314,-0.2486,-0.2141,-0.9402,162.77
401507245,2023,-12.0,156.0,-0.3086,-0.3115,-116.6,-3.227,0,0,-6.43,-3.6,162.9,0.0273,0.0402,-0.0442,0.0405,-0.0719,-2.5,-0.4353,0.2266,-0.2312,-0.6404,-1.1771,-0.1189,0.252,-0.2463,0,-0.1944,-0.2199,0.1181,-0.1376,-0.3946,162.92
401507246,2023,-40.0,174.0,-0.0436,-0.0505,-41.6,-2.516,0,0,-4.69,0.71,163.69,-0.0263,-0.1117,0.0183,0.0277,0.1008,-0.86,0.1035,-0.194,0.1275,-0.1864,-3.0825,-0.0432,-0.4092,0.1921,1,0.0667,0.068,-0.2423,-0.1791,-0.2109,162.87
401507247,2023,10.0,160.0,0.3997,0.4408,100.6,5.492,2,-1,23.26,0.92,168.91,-0.0265,-0.029,0.0859,-0.1647,0.0202,2.21,0.2332,0.2662,0.4464,0.5455,2.2014,-0.0566,1.7173,-0.1283,3,0.3353,0.2255,-0.1071,0.3506,0.7092,162.95
401507248,2023,-19.0,175.0,-0.8209,-0.7758,-198.9,-2.214,2,-1,-28.93,0.92,162.78,0.0323,-0.0156,0.0113,-0.0905,-0.0931,-0.49,-0.508,-0.2371,-0.6615,-1.1206,3.5294,-0.0338,-2.2812,0.1601,0,-0.5305,-0.2717,0.0177,-0.0852,-0.8617,162.93
401507249,2023,9.0,155.0,0.2499,0.2678,67.9,3.281,0,0,24.09,2.58,166.73,-0.0018,0.0079,0.0857,-0.0485,0.0274,2.45,-0.0366,0.5043,0.2162,0.4549,3.0952,0.0201,1.8977,-0.0942,0,0.1893,0.0989,0.1307,0.0916,0.3869,163.84
401507250,2023,6.0,138.0,-0.4857,-0.4891,-201.3,-5.133,0,0,-13.68,-2.44,161.64,0.0519,0.0041,0.0004,0.0184,-0.1026,-2.33,-0.5811,0.2069,-0.2716,-0.8303,2.4318,0.0303,0.5284,-0.1086,1,-0.1937,-0.334,-0.0343,-0.1429,-0.6032,163.77
401507251,2023,-6.0,158.0,0.4097,0.2666,92.2,-0.482,0,0,3.03,-2.12,164.92,-0.0284,-0.0695,0.074,0.0603,0.0237,2.47,-0.0544,0.4684,0.1559,0.3062,-2.2897,-0.0025,1.4159,-0.0934,0,0.2423,0.0072,-0.0401,-0.159,-0.0047,163.58
401507252,2023,-10.0,186.0,0.1039,0.0844,42.5,-0.615,0,0,-8.29,2.92,166.64,0.013,-0.1157,0.0124,0.1296,0.1123,-0.62,0.0623,0.085,0.0378,0.0496,-0.4433,0.0386,0.5009,0.0399,2,0.1431,0.0071,-0.3136,-0.2779,-0.3642,163.54
401507253,2023,11.0,153.0,0.1252,0.0557,74.6,0.385,0,0,-7.39,-3.56,164.59,-0.009,-0.0376,-0.0464,0.0005,0.0428,-0.96,0.3086,-0.4268,-0.0885,-0.0713,-2.8981,-0.0078,-1.2716,0.2022,0,-0.0288,-0.0097,-0.2721,-0.0345,-0.2818,163.7
401507254,2023,3.0,143.0,-0.0527,-0.3051,-11.0,-0.692,-3,0,1.74,-0.72,164.95,-0.0069,0.0078,-0.0076,0.0254,0.0573,-0.6,0.1338,-0.4399,-0.2963,0.1184,-0.8088,-0.0314,0.1523,0.0257,0,-0.1464,-0.0459,-0.2289,0.0332,-0.3584,163.62
401507255,2023,18.0,142.0,-0.144,-0.1617,-55.0,-0.756,-3,0,0.82,-0.42,158.66,0.014,-0.0384,0.0103,-0.0023,-0.032,-1.1,0.0063,-0.2268,-0.0638,0.0766,2.977,0.1351,-0.2102,0.0905,0,0.0345,-0.2232,0.0608,-0.1422,-0.246,163.47
401507256,2023,-16.0,142.0,-0.8091,-0.8721,-266.2,-4.945,0,0,-26.6,2.57,165.94,0.0345,0.0306,-0.0272,0.018,-0.0424,-0.77,-0.3234,-0.5763,-0.6797,-0.9303,2.6315,-0.0204,-1.4657,0.2922,1,-0.5507,-0.494,0.1707,0.0374,-0.7994,163.32
401507257,2023,-9.0,183.0,-0.0695,-0.1994,-53.4,-1.139,0,0,-6.03,-2.98,165.65,-0.0221,-0.0261,0.0385,-0.09,-0.0652,0.89,-0.0346,-0.2211,-0.1912,-0.1386,2.0636,-0.0596,0.0081,0.0558,0,-0.0433,-0.0388,-0.0755,-0.1955,-0.4291,163.17
401507258,2023,-8.0,164.0,-0.2432,-0.1714,-86.0,0.006,0,0,-2.9,2.86,165.12,0.0191,0.0364,0.0295,-0.0111,-0.0427,-0.25,-0.1636,-0.0502,-0.0535,-0.2572,2.3477,0.0125,0.3161,-0.2049,0,-0.2183,-0.2646,0.0282,0.1804,-0.1051,163.31
401507259,2023,-15.0,165.0,-0.1257,-0.1257,-54.8,-1.93,0,0,-0.03,4.0,163.75,0.0023,-0.0218,0.0262,0.0819,0.0387,-0.49,0.0246,-0.2098,-0.0212,0.0966,0.8141,0.09,-1.2465,0.2569,1,-0.1003,-0.1871,0.104,0.0109,-0.0684,163.31
401507260,2023,14.0,182.0,0.4331,0.3797,111.0,2.699,1,0,23.2,-1.25,163.9,-0.0299,0.1325,0.001,-0.0252,0.0007,0.74,0.6105,-0.3348,0.4321,0.6716,-0.1501,-0.0074,0.6716,-0.142,1,0.2039,0.3621,0.3824,0.2039,1.0445,163.32
401507261,2023,-17.0,179.0,-0.7802,-0.7855,-231.2,-3.077,0,0,-28.84,0.17,164.03,0.0145,0.0125,-0.0284,-0.0502,-0.0615,-3.05,-0.0135,-0.9037,-0.5822,-0.9178,0.8021,-0.085,-1.8017,0.097,2,-0.6069,-0.4654,0.0049,-0.076,-0.9591,163.45
401507262,2023,18.0,184.0,0.4516,0.4702,136.0,0.928,-2,0,5.97,2.37,168.05,0.0014,-0.0183,0.006,0.1388,0.0691,1.97,0.1367,0.4378,0.357,0.4333,-4.0441,0.0421,2.3517,-0.101,1,0.2628,0.0828,0.2416,0.2116,0.7686,163.56
401507263,2023,15.0,153.0,0.2546,0.2267,87.0,-1.986,-1,0,-2.15,3.53,161.6,-0.0497,-0.0185,0.0551,0.0054,0.0056,1.4,0.0206,0.2292,0.1855,0.0351,0.6485,-0.0045,-0.3899,0.1503,0,0.0721,0.2674,-0.1096,0.1361,0.3484,163.7
401507264,2023,13.0,143.0,0.1092,0.1472,86.0,2.457,1,0,3.14,4.52,162.71,-0.0484,0.0339,0.117,-0.0167,-0.0028,2.23,0.1529,0.0635,0.0348,0.2541,0.6696,-0.0437,0.6553,-0.0085,1,-0.0883,0.1758,0.0321,0.3038,0.4013,163.63
401507265,2023,4.0,168.0,0.6162,0.6412,208.3,3.316,-1,0,17.5,0.07,167.57,-0.0101,0.0467,-0.0298,0.0588,0.0773,-2.16,0.3633,0.3907,0.6777,0.9171,-0.9533,0.0828,0.5623,-0.2432,0,0.273,0.2372,0.1037,-0.0021,0.6961,163.49
401507266,2023,-12.0,202.0,-0.6802,-0.7841,-217.5,-1.851,0,0,-26.77,-2.25,163.55,0.0376,0.0892,-0.0241,-0.0501,-0.0573,-0.11,-0.2642,-0.5344,-0.755,-1.1097,1.7467,-0.1298,0.3595,-0.0526,3,-0.5393,-0.3351,0.12,-0.1022,-0.8712,163.52
401507267,2023,-5.0,171.0,0.0452,0.0393,-44.2,-2.622,0,0,7.42,-0.48,162.95,-0.0092,0.1415,-0.0431,-0.0473,-0.1138,-0.69,-0.8006,0.9279,0.3352,0.2265,-0.5291,0.0112,-0.8783,-0.1881,1,-0.0743,0.0252,0.3996,0.3602,0.7576,163.78
401507268,2023,1.0,157.0,0.0362,0.1291,-2.2,-1.249,1,0,-4.55,-0.26,164.4,-0.0077,-0.061,0.0208,0.0119,-0.0257,1.56,-0.3205,0.5242,0.0066,-0.0771,-4.2092,-0.0281,0.653,-0.0286,2,-0.061,-0.1239,0.0891,0.1555,0.0843,163.83
401507269,2023,5.0,189.0,-0.3196,-0.3254,-81.3,-1.037,1,0,-16.7,-0.04,165.63,0.0108,0.0138,-0.0624,-0.0122,-0.0118,-1.36,-0.1366,-0.1704,-0.2987,-0.4784,-2.4305,-0.057,-0.4836,0.0002,0,-0.2878,-0.2003,0.0425,0.0904,-0.272,163.93
401507270,2023,13.0,149.0,0.0909,0.0942,3.8,-1.142,0,0,-3.17,-0.0,163.37,-0.0139,-0.0766,-0.0048,-0.0079,0.0067,2.05,-0.4174,0.5831,-0.0135,-0.129,-3.7206,-0.0181,0.7413,0.0231,3,0.0453,0.0461,0.0657,0.0821,0.146,164.23
401507271,2023,11.0,179.0,0.325,0.2132,82.9,-3.109,0,0,3.77,0.45,167.07,0.01,0.0343,-0.0806,0.1187,0.0195,-2.13,-0.3783,0.8508,0.3856,0.3119,-3.6488,0.0907,-1.2827,0.0329,0,0.147,0.05,0.1018,-0.0482,0.3472,164.31
401507272,2023,-9.0,157.0,0.2265,0.2195,78.2,0.552,0,0,3.25,-3.26,164.6,-0.0145,0.0775,0.004,-0.0517,0.0266,-0.67,0.0636,0.2272,0.225,0.0571,0.081,-0.0594,0.8462,-0.256,1,-0.0423,0.1835,0.0252,0.0043,0.2259,164.51
401507273,2023,28.0,152.0,0.197,0.191,45.0,1.23,1,0,10.77,-2.52,163.19,-0.0226,0.1413,-0.0107,-0.0604,-0.0427,0.37,0.3229,-0.0733,0.2176,0.3063,-0.9884,-0.0601,0.0253,-0.1194,1,-0.0419,0.2101,0.6031,0.1579,0.8237,164.76
401558197,2023,-5.0,171.0,0.4827,0.6006,154.5,3.264,-1,1,17.06,0.99,167.0,0.0116,0.034,-0.0129,0.1391,0.0555,-1.08,0.2937,0.2451,0.5541,0.716,1.7193,0.0972,0.6151,-0.0086,0,0.5031,0.1606,0.2564,0.4322,1.2327,164.68
401507274,2023,-4.0,170.0,0.3879,0.5399,162.0,4.609,3,0,7.96,-1.52,163.64,-0.029,-0.0401,0.0432,0.0146,0.0475,3.51,0.9246,-0.5788,0.2268,0.6488,1.5312,0.0397,2.3334,0.1084,1,0.5679,0.5737,-0.0293,0.2689,0.9909,164.75
401507275,2023,7.0,153.0,0.0236,0.046,5.9,4.65,1,0,5.61,1.18,165.01,0.0087,0.0287,0.0516,-0.0092,0.0376,-0.03,0.0321,0.1122,-0.012,0.2005,1.1174,-0.0517,2.0768,0.0104,2,-0.1601,-0.1213,0.1554,0.083,0.0582,164.84
401507276,2023,-23.0,147.0,0.013,0.0199,38.2,-0.615,1,0,-1.07,-2.94,164.61,-0.0104,-0.0065,-0.0182,-0.0601,0.0141,-3.13,0.1743,-0.2027,0.137,-0.1902,2.2292,0.0716,-1.3631,-0.0987,2,-0.102,0.0159,-0.3063,-0.2539,-0.4244,164.71
401507277,2023,19.0,189.0,0.1035,0.1917,35.2,1.429,-3,0,-0.99,1.23,159.5,-0.0314,0.0555,0.0587,-0.0098,0.0043,1.68,-0.3663,0.7947,0.1561,-0.0801,-1.9685,-0.1158,0.7716,-0.0447,2,0.0042,0.1995,0.1441,0.3736,0.6735,164.61
401507278,2023,13.0,195.0,0.2382,0.1667,121.6,-1.808,3,0,0.68,2.39,163.36,-0.0184,-0.154,0.0454,0.0923,0.0639,1.29,-0.5769,0.9342,0.0131,0.2178,-2.5737,0.0466,0.2559,0.0122,0,0.2042,0.2123,-0.5326,-0.1139,-0.2182,164.85
401507279,2023,-8.0,166.0,-0.4543,-0.4816,-135.8,-1.39,1,0,-9.59,-2.49,165.46,-0.0041,-0.0785,0.0031,-0.1715,-0.0488,1.24,-0.3618,-0.0686,-0.4898,-0.6494,-2.3181,-0.0353,-0.4093,-0.0463,0,-0.2181,-0.1603,-0.2359,-0.2178,-0.894,165.28
401507280,2023,10.0,148.0,0.2975,0.394,145.0,1.497,0,0,2.18,-1.77,163.82,-0.0431,-0.017,0.0675,0.0017,0.0188,3.93,0.7014,-0.4758,0.1096,0.4877,0.5639,0.0629,2.2,0.1765,2,0.4005,0.5971,-0.0639,0.2193,0.7949,165.43
401507281,2023,1.0,143.0,-0.1555,-0.1047,7.8,0.07,0,0,-4.62,1.74,159.3,-0.0144,0.0146,0.0113,-0.0496,-0.0437,-1.6,-0.1576,0.054,-0.1088,-0.0317,0.234,-0.0329,-2.4572,-0.0522,3,-0.2183,-0.0761,0.0339,0.1019,-0.0562,165.46
401507282,2023,21.0,165.0,0.6118,0.5876,184.6,-3.768,0,0,16.39,0.06,165.9,-0.0416,-0.0244,0.0284,0.0273,0.0298,1.04,-0.1859,0.8347,0.5574,0.7338,-3.9592,0.0917,-0.6962,0.0005,0,0.5052,0.408,-0.0871,0.1147,0.8448,165.31
401507283,2023,-7.0,145.0,-0.4597,-0.3587,-150.4,-2.19,0,0,-8.5,-1.86,165.81,-0.0224,-0.1027,0.0069,-0.1742,-0.0761,1.85,-0.1619,-0.296,-0.3206,-0.6759,-3.0145,-0.0365,-0.7219,0.0493,1,-0.1098,-0.0542,-0.3,-0.1869,-0.7116,165.29
401507284,2023,-11.0,141.0,-0.4207,-0.4512,-147.8,0.426,0,0,-4.52,-0.05,163.67,0.048,-0.1157,-0.0091,0.1177,0.0151,1.18,-0.4968,0.0617,-0.4484,-0.3433,-0.1272,0.0359,-0.1721,0.2449,1,0.0362,-0.2537,-0.2645,-0.0767,-0.6383,165.17
401507285,2023,20.0,162.0,-0.1597,-0.2755,-106.2,-4.109,0,0,-2.04,-3.68,162.15,0.0249,0.0113,-0.0715,0.0234,0.0341,-0.52,-0.2591,-0.0782,-0.0588,-0.3059,0.5604,0.1191,-0.9486,0.0462,1,0.0666,-0.1153,-0.1591,-0.2407,-0.4475,165.08
401507286,2023,-16.0,160.0,-0.622,-0.6059,-197.8,-3.166,0,0,-16.18,0.49,160.76,0.0589,0.0424,-0.0525,-0.0151,-0.0221,-3.39,-0.6578,0.0993,-0.3416,-0.8584,1.7992,0.0718,-2.4104,-0.1023,0,-0.3436,-0.5235,-0.0174,-0.1779,-0.8456,165.07
401507287,2023,2.0,156.0,0.0978,0.072,53.2,-1.427,2,0,-4.66,1.2,163.83,-0.0024,0.0232,0.0084,0.0316,0.015,1.81,0.4295,-0.505,-0.0144,0.0653,2.9267,-0.0411,0.4075,0.0263,0,0.1748,0.0974,0.0482,0.0119,0.1889,165.18
401507288,2023,-15.0,193.0,0.2739,0.3024,114.8,2.307,-3,0,6.65,0.6,161.46,-0.0058,0.0857,-0.0279,-0.0558,-0.049,-1.16,0.3795,-0.1563,0.1276,0.6881,0.7831,0.0395,-2.1187,-0.1026,0,-0.0867,-0.0052,0.4135,0.0933,0.4711,165.09
401507289,2023,-10.0,142.0,-0.4258,-0.5351,-144.6,-1.079,0,0,-7.49,0.62,164.27,0.0073,-0.0775,0.0241,-0.1725,-0.0305,-0.88,-0.1837,-0.5019,-0.3887,-0.7577,-1.717,-0.1149,-1.8264,-0.1051,2,-0.4111,-0.5068,-0.4097,-0.2905,-1.3629,165.31
401507290,2023,-6.0,188.0,-0.0272,-0.0081,9.4,-1.935,-1,0,-4.85,-2.49,160.97,-0.0047,0.0177,-0.0087,0.0027,0.0283,-1.03,-0.2343,0.3134,0.1097,-0.0354,1.8353,0.1164,0.821,-0.0598,0,-0.0364,-0.0023,-0.2113,-0.2591,-0.3932,165.07
